
====== Step 1 ======
[GPU 1] Task=copy_batch           | Batch=1 UBatch=0 | Partition=1 Target=True | StartTime=1774165123.293509 | Time=1091.42 ms | Mem=201.96 MB | MaxMem=201.96 MB | GpuUtil=3% | Power=98.77/300.00W
[GPU 1] Task=copy_batch           | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.025367 | Time=0.00 ms | Mem=231.77 MB | MaxMem=260.20 MB | GpuUtil=0% | Power=98.20/300.00W
[GPU 1] Task=compute_forward      | Batch=2 UBatch=0 | Partition=1 Target=True | StartTime=1774165126.850095 | Time=176.31 ms | Mem=231.00 MB | MaxMem=260.20 MB | GpuUtil=0% | Power=98.20/300.00W
[GPU 1] Task=compute_forward      | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.030011 | Time=7.45 ms | Mem=274.41 MB | MaxMem=274.41 MB | GpuUtil=1% | Power=98.20/300.00W
[GPU 1] Task=copy_batch_out       | Batch=2 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.039934 | Time=1.22 ms | Mem=274.41 MB | MaxMem=274.41 MB | GpuUtil=1% | Power=98.20/300.00W
[GPU 1] Task=copy_batch_out       | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.044480 | Time=1.04 ms | Mem=273.64 MB | MaxMem=274.41 MB | GpuUtil=1% | Power=98.20/300.00W
[GPU 1] Task=copy_grad            | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.028259 | Time=119.47 ms | Mem=273.64 MB | MaxMem=274.41 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=compute_backward     | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.040744 | Time=112.20 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=copy_grad_out        | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165126.818577 | Time=336.33 ms | Mem=239.16 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.156848 | Time=9.70 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W

====== Step 3 ======
[GPU 1] Task=copy_model           | Batch=3 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.172991 | Time=0.80 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=copy_model           | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.176646 | Time=1.47 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=compute_forward      | Batch=3 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.177112 | Time=23.61 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=copy_batch           | Batch=3 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.154942 | Time=46.46 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=copy_batch           | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.205473 | Time=0.05 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=compute_forward      | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.203948 | Time=7.34 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=98.89/300.00W
[GPU 1] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.215928 | Time=1.06 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=99.65/300.00W
[GPU 1] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.219508 | Time=2.46 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=1% | Power=99.65/300.00W
[GPU 1] Task=copy_grad            | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.210834 | Time=99.78 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.65/300.00W
[GPU 1] Task=compute_backward     | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.217755 | Time=99.01 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.158644 | Time=161.96 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.321628 | Time=2.01 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W

====== Step 4 ======
[GPU 1] Task=copy_model           | Batch=4 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.326444 | Time=1.29 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_model           | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.330634 | Time=1.42 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_batch           | Batch=4 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.313565 | Time=47.03 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_batch           | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.363677 | Time=4.54 ms | Mem=231.77 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=compute_forward      | Batch=4 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.328964 | Time=39.56 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=compute_forward      | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.372287 | Time=4.59 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.379303 | Time=1.13 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.384105 | Time=0.95 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=3% | Power=99.69/300.00W
[GPU 1] Task=copy_grad            | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.370701 | Time=97.23 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W
[GPU 1] Task=compute_backward     | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.379574 | Time=93.68 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W
[GPU 1] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.327259 | Time=147.80 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W
[GPU 1] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.477128 | Time=0.94 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W

====== Step 5 ======
[GPU 1] Task=copy_model           | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.485840 | Time=0.83 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W
[GPU 1] Task=copy_model           | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.491563 | Time=2.56 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.49/300.00W
[GPU 1] Task=copy_batch           | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.473955 | Time=51.83 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=compute_forward      | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.491770 | Time=37.22 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=copy_batch           | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.531373 | Time=2.42 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=compute_forward      | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.532899 | Time=5.80 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.541490 | Time=0.92 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.549027 | Time=1.15 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=5% | Power=100.53/300.00W
[GPU 1] Task=copy_grad            | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.538859 | Time=97.87 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=compute_backward     | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.543910 | Time=98.03 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.479376 | Time=163.48 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.644726 | Time=3.00 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W

====== Step 6 ======
[GPU 1] Task=copy_model           | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.650714 | Time=0.87 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_model           | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.654893 | Time=1.61 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_batch           | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.641242 | Time=37.92 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=compute_forward      | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.655277 | Time=26.97 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_batch           | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.682641 | Time=5.61 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=compute_forward      | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.685157 | Time=7.40 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.695257 | Time=1.08 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.699661 | Time=0.84 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=101.31/300.00W
[GPU 1] Task=copy_grad            | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.692581 | Time=92.30 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W
[GPU 1] Task=compute_backward     | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.695510 | Time=94.53 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W
[GPU 1] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.646755 | Time=145.69 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W
[GPU 1] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.794805 | Time=2.68 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W

====== Step 7 ======
[GPU 1] Task=copy_model           | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.804009 | Time=1.24 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W
[GPU 1] Task=copy_model           | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.808133 | Time=3.33 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.10/300.00W
[GPU 1] Task=copy_batch           | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.787579 | Time=37.78 ms | Mem=234.15 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.11/300.00W
[GPU 1] Task=compute_forward      | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.806374 | Time=20.99 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.11/300.00W
[GPU 1] Task=copy_batch           | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.829789 | Time=0.00 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=10% | Power=102.11/300.00W
[GPU 1] Task=compute_forward      | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.835670 | Time=5.03 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.11/300.00W
[GPU 1] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.844875 | Time=1.11 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.11/300.00W
[GPU 1] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.848386 | Time=0.96 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.11/300.00W
[GPU 1] Task=copy_grad            | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.837568 | Time=106.60 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=compute_backward     | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.845156 | Time=105.03 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.804476 | Time=146.78 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.957119 | Time=2.78 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W

====== Step 8 ======
[GPU 1] Task=copy_model           | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.963125 | Time=1.00 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_model           | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.966496 | Time=1.41 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_batch           | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.949206 | Time=41.43 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=compute_forward      | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774165127.966467 | Time=27.39 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_batch           | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.996937 | Time=1.62 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=compute_forward      | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.998625 | Time=7.03 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.009607 | Time=1.07 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=102.93/300.00W
[GPU 1] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.013494 | Time=0.86 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.73/300.00W
[GPU 1] Task=copy_grad            | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.004450 | Time=102.43 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.73/300.00W
[GPU 1] Task=compute_backward     | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.009542 | Time=102.92 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.73/300.00W
[GPU 1] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165127.959106 | Time=158.31 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.119676 | Time=3.29 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W

====== Step 9 ======
[GPU 1] Task=copy_model           | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.127073 | Time=1.09 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_model           | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.131025 | Time=1.47 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_batch           | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.110502 | Time=40.67 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=compute_forward      | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.127957 | Time=26.25 ms | Mem=228.71 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_batch           | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.156898 | Time=1.04 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=compute_forward      | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.158480 | Time=5.13 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.166387 | Time=1.14 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.170187 | Time=0.80 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.72/300.00W
[GPU 1] Task=copy_grad            | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.163534 | Time=98.08 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=compute_backward     | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.166487 | Time=101.28 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.121739 | Time=146.98 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.277978 | Time=2.77 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W

====== Step 10 ======
[GPU 1] Task=copy_model           | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.281678 | Time=0.98 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=copy_model           | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.289883 | Time=1.38 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=copy_batch           | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.265977 | Time=41.24 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=compute_forward      | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.284174 | Time=30.47 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.86/300.00W
[GPU 1] Task=copy_batch           | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.316185 | Time=0.04 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.27/300.00W
[GPU 1] Task=compute_forward      | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.317537 | Time=6.00 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.27/300.00W
[GPU 1] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.325778 | Time=1.06 ms | Mem=274.41 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.27/300.00W
[GPU 1] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.329093 | Time=1.13 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.27/300.00W
[GPU 1] Task=copy_grad            | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.320558 | Time=111.79 ms | Mem=273.64 MB | MaxMem=278.06 MB | GpuUtil=6% | Power=103.97/300.00W
[GPU 1] Task=compute_backward     | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.326037 | Time=112.47 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
[GPU 1] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.281343 | Time=159.61 ms | Mem=242.22 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
[GPU 1] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.442929 | Time=2.95 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W

====== Step 11 ======
[GPU 1] Task=copy_model           | Batch=11 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.446832 | Time=0.74 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
[GPU 1] Task=copy_model           | Batch=11 UBatch=0 | Partition=1 Target=False | StartTime=1774165128.451663 | Time=3.06 ms | Mem=230.23 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
[GPU 1] Task=copy_batch           | Batch=11 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.439099 | Time=34.24 ms | Mem=227.94 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
[GPU 1] Task=compute_forward      | Batch=11 UBatch=0 | Partition=1 Target=True | StartTime=1774165128.450140 | Time=29.08 ms | Mem=231.00 MB | MaxMem=278.06 MB | GpuUtil=8% | Power=103.97/300.00W
