
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774873086.886639 | Time=1643.28 ms | Mem=721.54 MB | MaxMem=721.54 MB | GpuUtil=98% | Power=298.73/300.00W
[GPU 3] Task=copy_grad_out        | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774873089.275401 | Time=1470.65 ms | Mem=1179.05 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.13/300.00W
[GPU 3] Task=compute_backward     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774873090.703828 | Time=46.94 ms | Mem=1179.04 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.13/300.00W
[GPU 3] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774873090.760458 | Time=24.38 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.13/300.00W

====== Step 3 ======
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774873090.789939 | Time=2.35 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.13/300.00W
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873090.795544 | Time=2.35 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.13/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774873090.660058 | Time=655.11 ms | Mem=1031.25 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.11/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.347799 | Time=0.00 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.11/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774873090.795697 | Time=649.47 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.47/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.451419 | Time=21.24 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.47/300.00W
[GPU 3] Task=compute_loss         | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.477879 | Time=2.41 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.47/300.00W
[GPU 3] Task=compute_backward     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.484361 | Time=36.44 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.87/300.00W
[GPU 3] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873090.753496 | Time=769.74 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.87/300.00W
[GPU 3] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.526374 | Time=19.50 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.87/300.00W

====== Step 4 ======
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774873091.549886 | Time=2.35 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.87/300.00W
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.556265 | Time=2.35 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=293.87/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774873091.358353 | Time=678.48 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.73/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.049919 | Time=24.39 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=295.73/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774873091.557896 | Time=594.88 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=291.37/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.164158 | Time=21.02 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=291.37/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.194501 | Time=1.63 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=291.37/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873091.534889 | Time=701.77 ms | Mem=1202.37 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=296.27/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.199550 | Time=39.08 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=296.27/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.243131 | Time=32.55 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.27/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774873092.282388 | Time=1.16 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.27/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.286522 | Time=3.72 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.27/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774873092.080977 | Time=690.32 ms | Mem=1105.25 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.70/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.779005 | Time=15.79 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.70/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774873092.286596 | Time=604.30 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.22/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.897099 | Time=21.62 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.22/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.926662 | Time=1.79 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.22/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.933715 | Time=37.74 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.20/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.241485 | Time=732.01 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.20/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.976400 | Time=32.76 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.20/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774873093.014750 | Time=1.20 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.20/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.021022 | Time=2.92 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=296.20/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774873092.798882 | Time=713.27 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=299.71/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.527495 | Time=22.13 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=299.74/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774873093.022378 | Time=609.72 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=299.74/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.637201 | Time=21.45 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.50/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.664949 | Time=1.60 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.50/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873092.980272 | Time=732.69 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.50/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.670244 | Time=40.48 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.50/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.721985 | Time=25.94 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.91/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774873093.755013 | Time=1.63 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.91/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.760187 | Time=2.91 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.91/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774873093.556220 | Time=726.34 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=299.49/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.291512 | Time=46.11 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=299.49/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774873093.760625 | Time=638.18 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=299.44/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.403067 | Time=25.28 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=299.44/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.432847 | Time=1.63 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=299.44/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873093.720231 | Time=755.03 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.31/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.436749 | Time=37.80 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.31/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.481246 | Time=31.76 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.31/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774873094.519121 | Time=1.19 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.31/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.523267 | Time=2.80 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.31/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774873094.345216 | Time=674.71 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.24/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.028607 | Time=26.07 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.24/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774873094.523159 | Time=615.70 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.64/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.144964 | Time=21.06 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.82/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.173735 | Time=3.06 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.82/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873094.478584 | Time=740.76 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.82/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.180529 | Time=38.43 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.82/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.234228 | Time=25.41 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.82/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774873095.270497 | Time=1.65 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.44/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.279407 | Time=3.08 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.44/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774873095.063939 | Time=707.56 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.52/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.793354 | Time=24.25 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.52/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774873095.282390 | Time=607.42 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.897179 | Time=21.48 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.925525 | Time=1.64 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.229191 | Time=756.32 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.92/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.942359 | Time=42.04 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.92/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.992445 | Time=29.25 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.92/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774873096.027488 | Time=1.19 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.92/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.032270 | Time=2.82 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=297.92/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774873095.822706 | Time=747.24 ms | Mem=1031.12 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=299.68/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.576958 | Time=0.04 ms | Mem=1280.62 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.06/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774873096.032297 | Time=653.24 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.79/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.695873 | Time=20.83 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.79/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.722972 | Time=2.47 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.79/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873095.990832 | Time=781.18 ms | Mem=1202.37 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.79/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.731480 | Time=41.87 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.79/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.788835 | Time=19.19 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774873096.818299 | Time=1.15 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.822587 | Time=6.79 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=298.46/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774873096.579951 | Time=663.00 ms | Mem=1006.62 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=296.17/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.250548 | Time=29.25 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=296.17/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774873096.822499 | Time=536.74 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=293.72/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.371693 | Time=20.62 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.45/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.401483 | Time=1.89 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.45/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.408514 | Time=37.25 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.45/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873096.780018 | Time=668.06 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.45/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.452888 | Time=33.97 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.76/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774873097.492204 | Time=1.20 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=97% | Power=294.76/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.498528 | Time=2.84 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=294.76/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774873097.286513 | Time=584.09 ms | Mem=1031.12 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.73/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.886742 | Time=17.04 ms | Mem=1031.13 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=294.89/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774873097.502402 | Time=484.29 ms | Mem=1006.51 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=294.89/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.992899 | Time=21.24 ms | Mem=2621.79 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.36/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873098.020105 | Time=2.35 ms | Mem=2621.78 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.36/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873098.027320 | Time=38.53 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.36/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873097.457543 | Time=611.21 ms | Mem=1177.85 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.36/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774873098.072772 | Time=30.33 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.55/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774873098.109851 | Time=2.46 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.55/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774873098.117803 | Time=2.35 ms | Mem=1006.50 MB | MaxMem=2651.37 MB | GpuUtil=98% | Power=295.55/300.00W
