
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774345356.721317 | Time=25794.93 ms | Mem=868.92 MB | MaxMem=868.92 MB | GpuUtil=86% | Power=87.98/300.00W
[GPU 3] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774345401.994179 | Time=155.62 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=92.41/300.00W

====== Step 3 ======
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774345402.169740 | Time=37.90 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=92.41/300.00W
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345402.230788 | Time=70.57 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=76% | Power=97.35/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774345399.482282 | Time=6835.56 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=70% | Power=111.26/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345406.349143 | Time=51.31 ms | Mem=1568.50 MB | MaxMem=7620.70 MB | GpuUtil=70% | Power=110.12/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774345402.228902 | Time=5968.40 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.52/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345408.245795 | Time=251.38 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.62/300.00W
[GPU 3] Task=compute_loss         | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345408.542038 | Time=17.75 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.62/300.00W
[GPU 3] Task=compute_backward     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345408.585496 | Time=383.95 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.62/300.00W
[GPU 3] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345401.993531 | Time=7004.10 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.62/300.00W
[GPU 3] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774345409.006741 | Time=100.10 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=12% | Power=90.47/300.00W

====== Step 4 ======
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774345409.164435 | Time=18.79 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=12% | Power=91.45/300.00W
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345409.199154 | Time=36.97 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=12% | Power=91.45/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774345406.419146 | Time=9906.47 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=68% | Power=112.68/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345416.368103 | Time=54.59 ms | Mem=1470.00 MB | MaxMem=7620.70 MB | GpuUtil=68% | Power=111.49/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774345409.202016 | Time=8999.84 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.07/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345418.226408 | Time=178.36 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.07/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345418.436945 | Time=21.19 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.10/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345418.470404 | Time=359.42 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.10/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345409.056979 | Time=9790.96 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.82/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774345418.860053 | Time=80.62 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.82/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774345418.956909 | Time=17.73 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=90.94/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345419.029215 | Time=34.01 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.79/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774345416.446619 | Time=6430.39 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=63% | Power=116.76/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345422.907582 | Time=190.34 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=62% | Power=127.09/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774345419.028747 | Time=5710.64 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.63/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345424.774067 | Time=179.03 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.43/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345424.991784 | Time=22.44 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.43/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345425.035367 | Time=389.49 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.43/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345418.894634 | Time=6555.20 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.43/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774345425.472665 | Time=1216.99 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=91.63/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774345426.710122 | Time=18.03 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=91.63/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345426.770501 | Time=36.16 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=92.78/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774345423.144407 | Time=7395.68 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=83% | Power=118.12/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345430.568183 | Time=55.02 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=83% | Power=117.00/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774345426.770000 | Time=5644.87 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.87/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345432.438092 | Time=179.13 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.87/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345432.640323 | Time=21.67 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.87/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345432.674149 | Time=357.02 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.79/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345426.357869 | Time=6692.38 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.79/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774345433.065239 | Time=105.36 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.75/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774345433.200884 | Time=19.66 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=91.75/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345433.237277 | Time=34.84 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=94.86/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774345430.642499 | Time=6548.26 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=83% | Power=114.64/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345437.236581 | Time=58.23 ms | Mem=1667.50 MB | MaxMem=7620.70 MB | GpuUtil=70% | Power=113.45/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774345433.240086 | Time=5833.78 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.65/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345439.100687 | Time=178.45 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.46/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345439.301812 | Time=21.90 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.46/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345439.333885 | Time=349.81 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.46/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345433.110557 | Time=6603.65 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.46/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774345439.740775 | Time=132.76 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.04/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774345439.966192 | Time=20.72 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=42% | Power=97.46/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345440.003986 | Time=38.81 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=42% | Power=97.46/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774345437.311713 | Time=9724.84 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=65% | Power=112.93/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345447.063229 | Time=68.71 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=76% | Power=112.27/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774345440.006525 | Time=8895.31 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.55/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345448.959742 | Time=177.08 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.55/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345449.168853 | Time=27.61 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.53/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345449.212387 | Time=354.81 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.53/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345439.782493 | Time=9802.73 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.53/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774345449.607867 | Time=1209.32 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=92.45/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774345450.827851 | Time=18.90 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=92.45/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345450.879244 | Time=35.52 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=94% | Power=92.45/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774345447.146272 | Time=7491.24 ms | Mem=1569.00 MB | MaxMem=7620.70 MB | GpuUtil=83% | Power=118.19/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345454.676242 | Time=130.83 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=67% | Power=126.80/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774345450.877931 | Time=5624.88 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.77/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345456.540853 | Time=179.66 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.42/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345456.764616 | Time=18.04 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.42/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345456.808568 | Time=362.89 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.42/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345449.619622 | Time=7565.79 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.42/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774345457.221887 | Time=1210.06 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=92.75/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774345458.450847 | Time=19.38 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=92.75/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345458.492903 | Time=33.28 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=97.19/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774345454.861553 | Time=7374.28 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=84% | Power=118.03/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345462.282705 | Time=37.50 ms | Mem=2168.50 MB | MaxMem=7620.70 MB | GpuUtil=84% | Power=116.50/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774345458.491655 | Time=5618.81 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.97/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.140184 | Time=177.72 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.74/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.367766 | Time=18.37 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.74/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.397838 | Time=354.22 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.74/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345457.233637 | Time=7545.06 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.74/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.790490 | Time=73.46 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.59/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774345464.876654 | Time=18.56 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.59/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.910070 | Time=34.03 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=12% | Power=94.71/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774345462.345567 | Time=8719.27 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=82% | Power=112.34/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345471.093784 | Time=73.34 ms | Mem=1667.50 MB | MaxMem=7620.70 MB | GpuUtil=60% | Power=111.43/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774345464.908787 | Time=8028.70 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.44/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345472.960427 | Time=177.99 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.96/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345473.164930 | Time=17.29 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.96/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345464.793826 | Time=8776.29 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.96/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345473.196944 | Time=355.88 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.96/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774345473.581434 | Time=102.21 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.89/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774345473.694531 | Time=18.83 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=92.89/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345473.727392 | Time=34.88 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=14% | Power=95.11/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774345471.199237 | Time=10025.53 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=36% | Power=122.69/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345481.317687 | Time=10.27 ms | Mem=1963.50 MB | MaxMem=7620.70 MB | GpuUtil=36% | Power=127.20/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774345473.730194 | Time=9358.52 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.44/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345483.125254 | Time=178.40 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.44/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345483.349795 | Time=22.30 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.37/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345483.389784 | Time=356.17 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.37/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345473.593768 | Time=10177.34 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=93.37/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774345483.814498 | Time=1092.07 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=93.24/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774345485.015823 | Time=22.90 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=93.25/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774345485.068509 | Time=35.28 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=93.25/300.00W
