
====== Step 1 ======
[GPU 1] Task=copy_batch           | Batch=1 UBatch=0 | Partition=1 Target=True | StartTime=1774250930.815290 | Time=831.45 ms | Mem=299.69 MB | MaxMem=299.69 MB | GpuUtil=0% | Power=148.09/300.00W
[GPU 1] Task=copy_grad            | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774250942.707647 | Time=1541.83 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.15/300.00W
[GPU 1] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774250942.015754 | Time=2323.88 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.15/300.00W
[GPU 1] Task=compute_backward     | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774250942.784459 | Time=1554.23 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.15/300.00W
[GPU 1] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=1 Target=False | StartTime=1774250944.344678 | Time=9.28 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.11/300.00W

====== Step 5 ======
[GPU 1] Task=copy_model           | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774250944.359843 | Time=2.27 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.11/300.00W
[GPU 1] Task=copy_model           | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250944.364607 | Time=4.49 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.11/300.00W
[GPU 1] Task=copy_batch           | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774250944.282971 | Time=556.11 ms | Mem=325.67 MB | MaxMem=6401.22 MB | GpuUtil=86% | Power=148.22/300.00W
[GPU 1] Task=copy_batch           | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250944.850523 | Time=238.87 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=54% | Power=160.11/300.00W
[GPU 1] Task=compute_forward      | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774250944.364552 | Time=725.49 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=54% | Power=160.11/300.00W
[GPU 1] Task=compute_forward      | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250945.137464 | Time=46.81 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=54% | Power=160.17/300.00W
[GPU 1] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=1 Target=True | StartTime=1774250945.193555 | Time=0.92 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=54% | Power=160.17/300.00W
[GPU 1] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250945.203451 | Time=101.28 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=160.22/300.00W
[GPU 1] Task=copy_grad            | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250945.110092 | Time=1508.15 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.36/300.00W
[GPU 1] Task=compute_backward     | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250945.193481 | Time=1517.87 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.38/300.00W
[GPU 1] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250944.344623 | Time=2368.25 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.38/300.00W
[GPU 1] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=1 Target=False | StartTime=1774250946.718220 | Time=10.40 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.38/300.00W

====== Step 6 ======
[GPU 1] Task=copy_model           | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774250946.732695 | Time=2.27 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.38/300.00W
[GPU 1] Task=copy_model           | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250946.737944 | Time=4.54 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.38/300.00W
[GPU 1] Task=copy_batch           | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774250946.637575 | Time=586.38 ms | Mem=325.67 MB | MaxMem=6401.22 MB | GpuUtil=84% | Power=156.48/300.00W
[GPU 1] Task=copy_batch           | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250947.233949 | Time=76.23 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=84% | Power=165.12/300.00W
[GPU 1] Task=compute_forward      | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774250946.738429 | Time=731.95 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=49% | Power=165.71/300.00W
[GPU 1] Task=compute_forward      | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250947.501385 | Time=42.67 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=49% | Power=165.71/300.00W
[GPU 1] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=1 Target=True | StartTime=1774250947.546979 | Time=0.97 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=49% | Power=165.71/300.00W
[GPU 1] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250947.550407 | Time=163.34 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=165.83/300.00W
[GPU 1] Task=copy_grad            | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250947.320468 | Time=2475.05 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=103.49/300.00W
[GPU 1] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250946.722148 | Time=3180.87 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.22/300.00W
[GPU 1] Task=compute_backward     | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250947.547012 | Time=2354.93 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.22/300.00W
[GPU 1] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=1 Target=False | StartTime=1774250949.921065 | Time=6.74 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.22/300.00W

====== Step 7 ======
[GPU 1] Task=copy_model           | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774250949.930264 | Time=2.28 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.22/300.00W
[GPU 1] Task=copy_model           | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250949.936262 | Time=5.53 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.22/300.00W
[GPU 1] Task=copy_batch           | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774250949.820198 | Time=587.47 ms | Mem=325.67 MB | MaxMem=6401.22 MB | GpuUtil=90% | Power=151.83/300.00W
[GPU 1] Task=copy_batch           | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250950.420146 | Time=229.82 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=77% | Power=158.66/300.00W
[GPU 1] Task=compute_forward      | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774250949.936237 | Time=715.62 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=77% | Power=158.66/300.00W
[GPU 1] Task=compute_forward      | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250950.666223 | Time=65.24 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=46% | Power=160.04/300.00W
[GPU 1] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=1 Target=True | StartTime=1774250950.742560 | Time=0.95 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=46% | Power=160.04/300.00W
[GPU 1] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250950.749515 | Time=145.37 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=162.74/300.00W
[GPU 1] Task=copy_grad            | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250950.664676 | Time=2292.70 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=105.11/300.00W
[GPU 1] Task=compute_backward     | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250950.742494 | Time=2304.75 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=103.81/300.00W
[GPU 1] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250949.916375 | Time=3132.47 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=103.81/300.00W
[GPU 1] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.052824 | Time=9.10 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.49/300.00W

====== Step 8 ======
[GPU 1] Task=copy_model           | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774250953.067978 | Time=3.82 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.49/300.00W
[GPU 1] Task=copy_model           | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.074908 | Time=12.60 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=102.49/300.00W
[GPU 1] Task=copy_batch           | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774250952.987282 | Time=563.43 ms | Mem=325.67 MB | MaxMem=6401.22 MB | GpuUtil=87% | Power=139.44/300.00W
[GPU 1] Task=compute_forward      | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774250953.078376 | Time=719.64 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=86% | Power=157.01/300.00W
[GPU 1] Task=copy_batch           | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.561065 | Time=237.67 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=86% | Power=157.01/300.00W
[GPU 1] Task=compute_forward      | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.817075 | Time=59.10 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=86% | Power=158.36/300.00W
[GPU 1] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=1 Target=True | StartTime=1774250953.885391 | Time=0.95 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=24% | Power=158.36/300.00W
[GPU 1] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.888956 | Time=80.09 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=24% | Power=159.70/300.00W
[GPU 1] Task=copy_grad            | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.836697 | Time=1568.26 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.63/300.00W
[GPU 1] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.057499 | Time=2456.52 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.65/300.00W
[GPU 1] Task=compute_backward     | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250953.881695 | Time=1631.70 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.65/300.00W
[GPU 1] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=1 Target=False | StartTime=1774250955.527536 | Time=6.52 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.65/300.00W

====== Step 9 ======
[GPU 1] Task=copy_model           | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774250955.539956 | Time=2.71 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.65/300.00W
[GPU 1] Task=copy_model           | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250955.547170 | Time=4.57 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.65/300.00W
[GPU 1] Task=copy_batch           | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774250955.435143 | Time=570.80 ms | Mem=325.67 MB | MaxMem=6401.22 MB | GpuUtil=85% | Power=157.08/300.00W
[GPU 1] Task=copy_batch           | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250956.009819 | Time=88.49 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=84% | Power=163.41/300.00W
[GPU 1] Task=compute_forward      | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774250955.547354 | Time=705.10 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=84% | Power=163.84/300.00W
[GPU 1] Task=compute_forward      | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250956.286409 | Time=55.81 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=45% | Power=163.90/300.00W
[GPU 1] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=1 Target=True | StartTime=1774250956.351465 | Time=0.98 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=45% | Power=163.90/300.00W
[GPU 1] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250956.361481 | Time=123.22 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=163.93/300.00W
[GPU 1] Task=copy_grad            | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250956.104602 | Time=1691.44 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W
[GPU 1] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250955.519570 | Time=2370.85 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W
[GPU 1] Task=compute_backward     | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250956.352917 | Time=1536.49 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W
[GPU 1] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=1 Target=False | StartTime=1774250957.897929 | Time=9.32 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W

====== Step 10 ======
[GPU 1] Task=copy_model           | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774250957.912370 | Time=2.28 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W
[GPU 1] Task=copy_model           | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250957.917731 | Time=5.99 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=110.89/300.00W
[GPU 1] Task=copy_batch           | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774250957.806832 | Time=585.88 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=88% | Power=162.65/300.00W
[GPU 1] Task=compute_forward      | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774250957.918459 | Time=716.65 ms | Mem=816.17 MB | MaxMem=6401.22 MB | GpuUtil=80% | Power=166.68/300.00W
[GPU 1] Task=copy_batch           | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250958.404012 | Time=234.41 ms | Mem=717.67 MB | MaxMem=6401.22 MB | GpuUtil=80% | Power=166.68/300.00W
[GPU 1] Task=compute_forward      | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250958.668598 | Time=47.66 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=41% | Power=166.74/300.00W
[GPU 1] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=1 Target=True | StartTime=1774250958.723497 | Time=1.03 ms | Mem=6107.72 MB | MaxMem=6401.22 MB | GpuUtil=41% | Power=166.74/300.00W
[GPU 1] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250958.727115 | Time=112.56 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=41% | Power=166.80/300.00W
[GPU 1] Task=copy_grad            | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250958.674564 | Time=1836.92 ms | Mem=6009.22 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=111.10/300.00W
[GPU 1] Task=compute_backward     | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250958.723524 | Time=1903.23 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.88/300.00W
[GPU 1] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250957.898608 | Time=2731.56 ms | Mem=1020.09 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.88/300.00W
[GPU 1] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=1 Target=False | StartTime=1774250960.635046 | Time=6.92 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.88/300.00W

====== Step 11 ======
[GPU 1] Task=copy_model           | Batch=11 UBatch=0 | Partition=1 Target=True | StartTime=1774250960.653902 | Time=2.28 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.88/300.00W
[GPU 1] Task=copy_model           | Batch=11 UBatch=0 | Partition=1 Target=False | StartTime=1774250960.663551 | Time=3.88 ms | Mem=1011.17 MB | MaxMem=6401.22 MB | GpuUtil=0% | Power=109.88/300.00W
