
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774250930.783451 | Time=3780.27 ms | Mem=967.61 MB | MaxMem=967.61 MB | GpuUtil=53% | Power=215.82/300.00W
[GPU 3] Task=compute_forward      | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.497186 | Time=66.37 ms | Mem=7522.97 MB | MaxMem=7570.87 MB | GpuUtil=46% | Power=207.59/300.00W
[GPU 3] Task=compute_loss         | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.574487 | Time=3.01 ms | Mem=7522.92 MB | MaxMem=7570.87 MB | GpuUtil=46% | Power=207.59/300.00W
[GPU 3] Task=compute_backward     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.583320 | Time=129.64 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=38% | Power=212.75/300.00W
[GPU 3] Task=copy_grad_out        | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774250935.679565 | Time=3034.60 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=38% | Power=212.75/300.00W
[GPU 3] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.727164 | Time=28.72 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=38% | Power=212.75/300.00W

====== Step 3 ======
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774250938.761825 | Time=2.47 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=38% | Power=212.75/300.00W
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.768941 | Time=3.14 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=38% | Power=212.75/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774250938.216695 | Time=2362.90 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=35% | Power=220.43/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250940.590690 | Time=25.52 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=35% | Power=214.29/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774250938.768996 | Time=2285.84 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=42% | Power=214.40/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.071215 | Time=67.71 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=42% | Power=211.73/300.00W
[GPU 3] Task=compute_loss         | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.144953 | Time=1.65 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=42% | Power=211.73/300.00W
[GPU 3] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250938.729017 | Time=2557.95 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=39% | Power=211.59/300.00W
[GPU 3] Task=compute_backward     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.155502 | Time=129.94 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=39% | Power=211.59/300.00W
[GPU 3] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.302310 | Time=10.48 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=39% | Power=214.83/300.00W

====== Step 4 ======
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774250941.315260 | Time=2.97 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=39% | Power=214.83/300.00W
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.326538 | Time=2.68 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=39% | Power=214.83/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774250940.621856 | Time=2595.98 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=285.18/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.228235 | Time=28.31 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=97% | Power=285.18/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774250941.326566 | Time=2356.02 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=298.49/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.696065 | Time=68.47 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.88/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.767017 | Time=1.76 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.88/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250941.300543 | Time=2612.31 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.95/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.779765 | Time=133.56 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.95/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.960982 | Time=6.86 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.95/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774250943.973956 | Time=1.25 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.95/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.978731 | Time=2.74 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.95/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774250943.260062 | Time=2312.72 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.42/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250945.579413 | Time=26.88 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.42/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774250943.978761 | Time=2061.40 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=296.40/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.061790 | Time=67.66 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=296.68/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.152696 | Time=2.48 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=100% | Power=296.68/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.157892 | Time=133.55 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.15/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250943.930068 | Time=2362.68 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.15/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.322089 | Time=9.55 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.12/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774250946.340240 | Time=1.62 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.12/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.344947 | Time=2.87 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=297.12/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774250945.611068 | Time=2741.02 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=150.51/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250948.363372 | Time=45.44 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=150.51/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774250946.345150 | Time=2493.07 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=145.48/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250948.863088 | Time=67.52 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=143.12/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250948.937103 | Time=2.53 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=143.12/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250946.330529 | Time=2743.63 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=140.75/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250948.943507 | Time=129.58 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=140.75/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774250949.118992 | Time=7.46 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=138.35/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774250949.129065 | Time=1.20 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=138.35/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250949.133575 | Time=2.78 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=138.35/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774250948.411732 | Time=3155.49 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.65/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250951.578371 | Time=0.04 ms | Mem=1470.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.65/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774250949.133802 | Time=2898.61 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.37/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.062557 | Time=66.86 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.35/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.135133 | Time=1.69 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.35/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.140139 | Time=129.44 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.33/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250949.099269 | Time=3174.61 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.33/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.286746 | Time=9.77 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.33/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774250952.301960 | Time=1.18 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.33/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.309513 | Time=8.02 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.33/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774250951.603506 | Time=2661.54 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=14% | Power=136.98/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250954.276206 | Time=248.29 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=2% | Power=141.60/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774250952.309702 | Time=2413.92 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=2% | Power=146.21/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250954.746961 | Time=67.04 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=2% | Power=150.25/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250954.829560 | Time=1.64 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=2% | Power=150.25/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250952.288571 | Time=2681.88 ms | Mem=1419.70 MB | MaxMem=7620.70 MB | GpuUtil=74% | Power=180.25/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250954.837115 | Time=134.73 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=74% | Power=180.25/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774250955.007273 | Time=6.65 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=74% | Power=180.25/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774250955.022498 | Time=1.35 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=74% | Power=180.25/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250955.028880 | Time=2.80 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=74% | Power=180.25/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774250954.538017 | Time=2234.56 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.72/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250956.778772 | Time=24.62 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=297.72/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774250955.028908 | Time=2215.24 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=294.90/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.273215 | Time=66.73 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=294.90/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.346747 | Time=1.66 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=295.54/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.355497 | Time=130.27 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=296.96/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250954.996860 | Time=2490.96 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=296.96/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.505845 | Time=10.32 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=296.96/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774250957.520802 | Time=1.30 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=296.96/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.530565 | Time=2.85 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=296.96/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774250956.805978 | Time=2321.80 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=298.32/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.135281 | Time=31.90 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=99% | Power=298.05/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774250957.530592 | Time=2080.76 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=98% | Power=288.93/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.647774 | Time=66.74 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=275.00/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.717279 | Time=1.65 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=275.00/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250957.509089 | Time=2350.39 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=248.45/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.726559 | Time=130.24 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=29% | Power=248.45/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.884077 | Time=10.03 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=248.45/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774250959.901567 | Time=5.35 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=248.45/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.917580 | Time=2.67 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=248.45/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774250959.175546 | Time=3001.26 ms | Mem=1174.50 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=127.90/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.182824 | Time=160.72 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=125.50/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774250959.917607 | Time=2719.79 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.72/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.651492 | Time=68.65 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.65/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.729472 | Time=2.17 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.65/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250959.882480 | Time=2991.00 ms | Mem=1419.70 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.55/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.736901 | Time=137.09 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.55/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.898244 | Time=9.37 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.55/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774250962.915044 | Time=1.22 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.55/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.923880 | Time=4.24 ms | Mem=1174.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=122.55/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774250962.379385 | Time=2903.49 ms | Mem=1076.50 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=121.42/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250965.290053 | Time=45.96 ms | Mem=1174.55 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=121.42/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774250962.924397 | Time=2819.26 ms | Mem=1076.05 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=121.28/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250965.765226 | Time=67.46 ms | Mem=7522.97 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=121.25/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250965.838149 | Time=1.69 ms | Mem=7522.92 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=121.25/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250965.844573 | Time=134.46 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=128.65/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250962.898060 | Time=3081.35 ms | Mem=1321.60 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=128.65/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774250966.018679 | Time=7.71 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=128.65/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774250966.029571 | Time=1.28 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=128.65/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774250966.037575 | Time=2.87 ms | Mem=1076.00 MB | MaxMem=7620.70 MB | GpuUtil=0% | Power=128.65/300.00W
