
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774886763.002222 | Wall=3070.28 ms | CUDA=3069.08 ms | ExecWall=0.78 ms | QWait=3069.50 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=224.96 MB | MaxMem=224.96 MB | GpuUtil=98% | Power=298.43/300.00W
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886766.103689 | Wall=0.11 ms | CUDA=0.00 ms | ExecWall=0.11 ms | QWait=0.01 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=324.59 MB | MaxMem=324.59 MB | GpuUtil=98% | Power=298.61/300.00W
[GPU 3] Task=compute_forward      | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774886763.002429 | Wall=3282.66 ms | CUDA=3281.66 ms | ExecWall=3282.66 ms | QWait=0.00 ms | SyncWait=2.34 ms | InjectedSleep=0.00 ms | Mem=208.47 MB | MaxMem=508.34 MB | GpuUtil=98% | Power=298.99/300.00W
[GPU 3] Task=compute_forward      | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886766.306064 | Wall=229.14 ms | CUDA=229.02 ms | ExecWall=229.13 ms | QWait=0.01 ms | SyncWait=2.00 ms | InjectedSleep=0.00 ms | Mem=717.77 MB | MaxMem=729.74 MB | GpuUtil=98% | Power=299.06/300.00W
[GPU 3] Task=compute_loss         | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886766.550129 | Wall=63.57 ms | CUDA=63.54 ms | ExecWall=63.56 ms | QWait=0.01 ms | SyncWait=1.97 ms | InjectedSleep=0.00 ms | Mem=717.76 MB | MaxMem=729.74 MB | GpuUtil=98% | Power=298.96/300.00W
[GPU 3] Task=copy_grad_out        | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886763.002531 | Wall=3764.96 ms | CUDA=3764.04 ms | ExecWall=1.05 ms | QWait=3763.91 ms | SyncWait=0.01 ms | InjectedSleep=0.00 ms | Mem=323.33 MB | MaxMem=758.16 MB | GpuUtil=98% | Power=299.40/300.00W
[GPU 3] Task=compute_backward     | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886766.620048 | Wall=144.97 ms | CUDA=144.28 ms | ExecWall=144.96 ms | QWait=0.01 ms | SyncWait=15.53 ms | InjectedSleep=0.00 ms | Mem=323.33 MB | MaxMem=758.16 MB | GpuUtil=98% | Power=299.40/300.00W
[GPU 3] Task=compute_optimize     | Batch=1 UBatch=0 | Partition=3 Target=False | StartTime=1774886766.782688 | Wall=27.52 ms | CUDA=27.49 ms | ExecWall=27.52 ms | QWait=0.00 ms | SyncWait=0.75 ms | InjectedSleep=0.00 ms | Mem=405.44 MB | MaxMem=758.16 MB | GpuUtil=98% | Power=299.51/300.00W

====== Step 2 ======
[GPU 3] Task=copy_model           | Batch=2 UBatch=0 | Partition=3 Target=True | StartTime=1774886766.815968 | Wall=1.27 ms | CUDA=0.00 ms | ExecWall=1.27 ms | QWait=0.00 ms | SyncWait=0.01 ms | InjectedSleep=0.00 ms | Mem=405.44 MB | MaxMem=758.16 MB | GpuUtil=98% | Power=299.51/300.00W
