
====== Step 1 ======
[GPU 2] Task=copy_batch           | Batch=1 UBatch=0 | Partition=2 Target=True | StartTime=1774860983.608313 | Time=1522.08 ms | Mem=478.55 MB | MaxMem=478.55 MB | GpuUtil=0% | Power=87.28/300.00W
[GPU 2] Task=compute_forward      | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860987.888949 | Time=14.88 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=3% | Power=132.97/300.00W
[GPU 2] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=2 Target=True | StartTime=1774860987.906104 | Time=1.01 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=3% | Power=134.06/300.00W
[GPU 2] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860987.918546 | Time=1.03 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=3% | Power=134.06/300.00W
[GPU 2] Task=copy_grad            | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860987.850746 | Time=206.18 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=63% | Power=135.16/300.00W
[GPU 2] Task=compute_backward     | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860987.906369 | Time=176.70 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=63% | Power=135.16/300.00W
[GPU 2] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860987.501090 | Time=581.54 ms | Mem=743.69 MB | MaxMem=1837.82 MB | GpuUtil=63% | Power=135.16/300.00W
[GPU 2] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.088020 | Time=31.85 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=63% | Power=132.60/300.00W

====== Step 4 ======
[GPU 2] Task=copy_model           | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.127100 | Time=1.31 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=132.60/300.00W
[GPU 2] Task=copy_model           | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.133996 | Time=5.40 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=132.60/300.00W
[GPU 2] Task=copy_batch           | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.065022 | Time=329.49 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=136.00/300.00W
[GPU 2] Task=copy_batch           | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.404475 | Time=26.75 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=138.61/300.00W
[GPU 2] Task=compute_forward      | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.133855 | Time=336.68 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=138.61/300.00W
[GPU 2] Task=compute_forward      | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.477512 | Time=17.65 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=138.61/300.00W
[GPU 2] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.500745 | Time=0.90 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=138.61/300.00W
[GPU 2] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.506839 | Time=0.89 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=7% | Power=138.63/300.00W
[GPU 2] Task=copy_grad            | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.436416 | Time=222.87 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=59% | Power=138.63/300.00W
[GPU 2] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.093324 | Time=593.05 ms | Mem=743.69 MB | MaxMem=1837.82 MB | GpuUtil=59% | Power=138.63/300.00W
[GPU 2] Task=compute_backward     | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.499572 | Time=187.24 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=59% | Power=138.63/300.00W
[GPU 2] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.692291 | Time=30.71 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=59% | Power=138.63/300.00W

====== Step 5 ======
[GPU 2] Task=copy_model           | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.729231 | Time=0.93 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=138.63/300.00W
[GPU 2] Task=copy_model           | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.732399 | Time=1.93 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=138.63/300.00W
[GPU 2] Task=copy_batch           | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.664177 | Time=313.33 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=135.97/300.00W
[GPU 2] Task=copy_batch           | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.987716 | Time=7.46 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=135.97/300.00W
[GPU 2] Task=compute_forward      | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774860988.734855 | Time=317.98 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=138.58/300.00W
[GPU 2] Task=compute_forward      | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.060525 | Time=14.77 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=138.58/300.00W
[GPU 2] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774860989.078077 | Time=0.92 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=138.58/300.00W
[GPU 2] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.081291 | Time=2.57 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=4% | Power=138.58/300.00W
[GPU 2] Task=copy_grad            | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.997730 | Time=249.19 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.62/300.00W
[GPU 2] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860988.690812 | Time=583.31 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.62/300.00W
[GPU 2] Task=compute_backward     | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.078104 | Time=194.76 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.62/300.00W
[GPU 2] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.281125 | Time=28.58 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.63/300.00W

====== Step 6 ======
[GPU 2] Task=copy_model           | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774860989.315284 | Time=1.09 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.63/300.00W
[GPU 2] Task=copy_model           | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.318690 | Time=2.28 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=64% | Power=138.63/300.00W
[GPU 2] Task=copy_batch           | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774860989.253964 | Time=331.57 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=136.63/300.00W
[GPU 2] Task=copy_batch           | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.590492 | Time=30.70 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=137.31/300.00W
[GPU 2] Task=compute_forward      | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774860989.321417 | Time=336.22 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=137.31/300.00W
[GPU 2] Task=compute_forward      | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.668846 | Time=14.37 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=137.31/300.00W
[GPU 2] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774860989.689494 | Time=0.91 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=137.31/300.00W
[GPU 2] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.696859 | Time=0.75 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=11% | Power=137.31/300.00W
[GPU 2] Task=copy_grad            | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.625171 | Time=214.97 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=58% | Power=137.33/300.00W
[GPU 2] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.280977 | Time=587.13 ms | Mem=694.69 MB | MaxMem=1837.82 MB | GpuUtil=58% | Power=137.33/300.00W
[GPU 2] Task=compute_backward     | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.689520 | Time=179.18 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=58% | Power=137.33/300.00W
[GPU 2] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774860989.877482 | Time=26.67 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=58% | Power=137.33/300.00W

====== Step 7 ======
[GPU 2] Task=copy_model           | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.400456 | Time=1.45 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=85.33/300.00W
[GPU 2] Task=copy_model           | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.406472 | Time=5.03 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=85.33/300.00W
[GPU 2] Task=copy_batch           | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.404012 | Time=198.33 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=92.34/300.00W
[GPU 2] Task=copy_batch           | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.612983 | Time=25.52 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=96.48/300.00W
[GPU 2] Task=compute_forward      | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.404787 | Time=270.52 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=96.48/300.00W
[GPU 2] Task=compute_forward      | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.682029 | Time=14.91 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=96.48/300.00W
[GPU 2] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.706874 | Time=0.95 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=96.48/300.00W
[GPU 2] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.710086 | Time=5.22 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=96.48/300.00W
[GPU 2] Task=copy_grad            | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.642716 | Time=224.02 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=52% | Power=96.56/300.00W
[GPU 2] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.433934 | Time=463.85 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=52% | Power=96.56/300.00W
[GPU 2] Task=compute_backward     | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.707070 | Time=186.19 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=52% | Power=96.56/300.00W
[GPU 2] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.904528 | Time=28.54 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=52% | Power=96.61/300.00W

====== Step 8 ======
[GPU 2] Task=copy_model           | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.936383 | Time=0.97 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=52% | Power=96.61/300.00W
[GPU 2] Task=copy_model           | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.941695 | Time=2.00 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=1% | Power=96.61/300.00W
[GPU 2] Task=copy_batch           | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.869634 | Time=319.08 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=122.19/300.00W
[GPU 2] Task=copy_batch           | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.198103 | Time=9.78 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=122.19/300.00W
[GPU 2] Task=compute_forward      | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774861001.941667 | Time=318.66 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=124.21/300.00W
[GPU 2] Task=compute_forward      | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.265080 | Time=14.84 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=124.21/300.00W
[GPU 2] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774861002.285394 | Time=0.83 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=124.21/300.00W
[GPU 2] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.291804 | Time=1.45 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=0% | Power=124.21/300.00W
[GPU 2] Task=copy_grad            | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.210688 | Time=233.76 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W
[GPU 2] Task=compute_backward     | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.283704 | Time=187.65 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W
[GPU 2] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861001.900519 | Time=572.62 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W
[GPU 2] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.475794 | Time=4.04 ms | Mem=598.88 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W

====== Step 9 ======
[GPU 2] Task=copy_model           | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774861002.480852 | Time=3.39 ms | Mem=598.88 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W
[GPU 2] Task=copy_model           | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.486436 | Time=17.75 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=66% | Power=120.42/300.00W
[GPU 2] Task=copy_batch           | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774861002.449631 | Time=310.82 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.26/300.00W
[GPU 2] Task=copy_batch           | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.765653 | Time=30.49 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.26/300.00W
[GPU 2] Task=compute_forward      | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774861002.493342 | Time=343.05 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.47/300.00W
[GPU 2] Task=compute_forward      | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.838629 | Time=14.81 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.47/300.00W
[GPU 2] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774861002.855646 | Time=1.00 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.47/300.00W
[GPU 2] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.858850 | Time=4.72 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=12% | Power=137.47/300.00W
[GPU 2] Task=copy_grad            | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.800008 | Time=210.95 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W
[GPU 2] Task=compute_backward     | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.856065 | Time=184.53 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W
[GPU 2] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861002.480490 | Time=560.77 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W
[GPU 2] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.043608 | Time=7.84 ms | Mem=598.88 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W

====== Step 10 ======
[GPU 2] Task=copy_model           | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774861003.051526 | Time=1.52 ms | Mem=598.88 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W
[GPU 2] Task=copy_model           | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.056702 | Time=25.63 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=55% | Power=137.49/300.00W
[GPU 2] Task=copy_batch           | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774861003.016512 | Time=328.28 ms | Mem=574.50 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.81/300.00W
[GPU 2] Task=copy_batch           | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.353722 | Time=42.99 ms | Mem=623.63 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.81/300.00W
[GPU 2] Task=compute_forward      | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774861003.054228 | Time=362.00 ms | Mem=599.00 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.81/300.00W
[GPU 2] Task=compute_forward      | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.420070 | Time=14.71 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.31/300.00W
[GPU 2] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774861003.438612 | Time=0.88 ms | Mem=1800.19 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.31/300.00W
[GPU 2] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.443769 | Time=1.51 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=20% | Power=138.31/300.00W
[GPU 2] Task=copy_grad            | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.401525 | Time=200.07 ms | Mem=1775.57 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.32/300.00W
[GPU 2] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.051357 | Time=578.07 ms | Mem=743.69 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.35/300.00W
[GPU 2] Task=compute_backward     | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.438640 | Time=191.17 ms | Mem=670.19 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.35/300.00W
[GPU 2] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.639349 | Time=7.41 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.35/300.00W

====== Step 11 ======
[GPU 2] Task=copy_model           | Batch=11 UBatch=0 | Partition=2 Target=True | StartTime=1774861003.649721 | Time=1.07 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.35/300.00W
[GPU 2] Task=copy_model           | Batch=11 UBatch=0 | Partition=2 Target=False | StartTime=1774861003.653085 | Time=2.60 ms | Mem=574.38 MB | MaxMem=1837.82 MB | GpuUtil=47% | Power=138.35/300.00W
