
====== Step 1 ======
[GPU 2] Task=copy_batch           | Batch=1 UBatch=0 | Partition=2 Target=True | StartTime=1774440102.151841 | Time=3757.57 ms | Mem=549.18 MB | MaxMem=549.18 MB | GpuUtil=100% | Power=256.65/300.00W
[GPU 2] Task=copy_batch           | Batch=2 UBatch=0 | Partition=2 Target=True | StartTime=1774440108.594917 | Time=2033.97 ms | Mem=587.78 MB | MaxMem=5212.98 MB | GpuUtil=86% | Power=147.24/300.00W
[GPU 2] Task=copy_batch           | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440110.644645 | Time=170.36 ms | Mem=784.28 MB | MaxMem=5212.98 MB | GpuUtil=99% | Power=147.38/300.00W
[GPU 2] Task=compute_forward      | Batch=2 UBatch=0 | Partition=2 Target=True | StartTime=1774440108.941453 | Time=1951.41 ms | Mem=685.78 MB | MaxMem=5212.98 MB | GpuUtil=99% | Power=147.38/300.00W
[GPU 2] Task=compute_forward      | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440110.901294 | Time=46.62 ms | Mem=5193.96 MB | MaxMem=5212.98 MB | GpuUtil=99% | Power=147.48/300.00W
[GPU 2] Task=copy_batch_out       | Batch=2 UBatch=0 | Partition=2 Target=True | StartTime=1774440110.955512 | Time=0.99 ms | Mem=5193.96 MB | MaxMem=5212.98 MB | GpuUtil=99% | Power=147.48/300.00W
[GPU 2] Task=copy_batch_out       | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440110.959089 | Time=19.47 ms | Mem=5095.46 MB | MaxMem=5212.98 MB | GpuUtil=99% | Power=147.48/300.00W
[GPU 2] Task=copy_grad            | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440110.842572 | Time=768.96 ms | Mem=5095.46 MB | MaxMem=5212.98 MB | GpuUtil=0% | Power=105.50/300.00W
[GPU 2] Task=compute_backward     | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440110.955538 | Time=741.49 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.01/300.00W
[GPU 2] Task=copy_grad_out        | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440108.759153 | Time=2940.98 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.01/300.00W
[GPU 2] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=2 Target=False | StartTime=1774440111.706353 | Time=126.83 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=53% | Power=98.93/300.00W

====== Step 3 ======
[GPU 2] Task=copy_model           | Batch=3 UBatch=0 | Partition=2 Target=True | StartTime=1774440111.868362 | Time=1.64 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=53% | Power=98.93/300.00W
[GPU 2] Task=copy_model           | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440111.882046 | Time=1.63 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=53% | Power=98.93/300.00W
[GPU 2] Task=copy_batch           | Batch=3 UBatch=0 | Partition=2 Target=True | StartTime=1774440111.620377 | Time=1689.15 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=96% | Power=151.47/300.00W
[GPU 2] Task=copy_batch           | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440113.339354 | Time=199.94 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=153.48/300.00W
[GPU 2] Task=compute_forward      | Batch=3 UBatch=0 | Partition=2 Target=True | StartTime=1774440111.888584 | Time=1683.53 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=153.48/300.00W
[GPU 2] Task=compute_forward      | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440113.579818 | Time=47.00 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=156.10/300.00W
[GPU 2] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=2 Target=True | StartTime=1774440113.635242 | Time=1.64 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=156.10/300.00W
[GPU 2] Task=copy_batch_out       | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440113.645988 | Time=9.95 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=156.10/300.00W
[GPU 2] Task=copy_grad            | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440113.551872 | Time=750.49 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=166.58/300.00W
[GPU 2] Task=compute_backward     | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440113.637585 | Time=751.42 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=183.13/300.00W
[GPU 2] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440111.708411 | Time=2682.39 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=183.13/300.00W
[GPU 2] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=2 Target=False | StartTime=1774440114.395888 | Time=10.39 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=183.13/300.00W

====== Step 4 ======
[GPU 2] Task=copy_model           | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774440114.409613 | Time=0.00 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=183.13/300.00W
[GPU 2] Task=copy_model           | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440114.417295 | Time=1.77 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=197.08/300.00W
[GPU 2] Task=copy_batch           | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774440114.311106 | Time=1769.68 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=92% | Power=280.61/300.00W
[GPU 2] Task=copy_batch           | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440116.104033 | Time=241.60 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=97% | Power=245.82/300.00W
[GPU 2] Task=compute_forward      | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774440114.418429 | Time=1927.15 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=97% | Power=245.82/300.00W
[GPU 2] Task=compute_forward      | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440116.358968 | Time=45.33 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=97% | Power=229.09/300.00W
[GPU 2] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=2 Target=True | StartTime=1774440116.408198 | Time=1.00 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=97% | Power=229.09/300.00W
[GPU 2] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440116.415431 | Time=10.15 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=97% | Power=229.09/300.00W
[GPU 2] Task=copy_grad            | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440116.357320 | Time=718.18 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=105.58/300.00W
[GPU 2] Task=compute_backward     | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440116.408131 | Time=754.24 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W
[GPU 2] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440114.398690 | Time=2763.53 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W
[GPU 2] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=2 Target=False | StartTime=1774440117.165493 | Time=63.42 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W

====== Step 5 ======
[GPU 2] Task=copy_model           | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774440117.238008 | Time=1.63 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W
[GPU 2] Task=copy_model           | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440117.245798 | Time=47.04 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=21% | Power=99.33/300.00W
[GPU 2] Task=copy_batch           | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774440117.079496 | Time=1584.07 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=98% | Power=145.62/300.00W
[GPU 2] Task=copy_batch           | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440118.676280 | Time=94.58 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=82% | Power=147.68/300.00W
[GPU 2] Task=compute_forward      | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774440117.242033 | Time=1688.78 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=78% | Power=147.78/300.00W
[GPU 2] Task=compute_forward      | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440118.963281 | Time=43.89 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=78% | Power=147.73/300.00W
[GPU 2] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=2 Target=True | StartTime=1774440119.014304 | Time=1.50 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=78% | Power=147.73/300.00W
[GPU 2] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440119.019054 | Time=13.48 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=78% | Power=147.73/300.00W
[GPU 2] Task=copy_grad            | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440118.774004 | Time=924.40 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=101.45/300.00W
[GPU 2] Task=compute_backward     | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440119.014671 | Time=771.69 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.32/300.00W
[GPU 2] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440117.184291 | Time=2603.57 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.32/300.00W
[GPU 2] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=2 Target=False | StartTime=1774440119.793588 | Time=35.20 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.32/300.00W

====== Step 6 ======
[GPU 2] Task=copy_model           | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774440119.832202 | Time=3.12 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.32/300.00W
[GPU 2] Task=copy_model           | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440119.844518 | Time=12.48 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.32/300.00W
[GPU 2] Task=copy_batch           | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774440119.716285 | Time=1424.68 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=90% | Power=151.07/300.00W
[GPU 2] Task=copy_batch           | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440121.159938 | Time=76.59 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=90% | Power=146.40/300.00W
[GPU 2] Task=compute_forward      | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774440119.845557 | Time=1565.43 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=92% | Power=146.65/300.00W
[GPU 2] Task=compute_forward      | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440121.446815 | Time=44.54 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=92% | Power=146.64/300.00W
[GPU 2] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=2 Target=True | StartTime=1774440121.498415 | Time=0.97 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=16% | Power=146.64/300.00W
[GPU 2] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440121.505455 | Time=12.57 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=16% | Power=146.64/300.00W
[GPU 2] Task=copy_grad            | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440121.244093 | Time=921.72 ms | Mem=4570.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=114.62/300.00W
[GPU 2] Task=compute_backward     | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440121.498663 | Time=752.16 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=102.39/300.00W
[GPU 2] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440119.796981 | Time=2455.46 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=102.39/300.00W
[GPU 2] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=2 Target=False | StartTime=1774440122.253640 | Time=65.18 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.36/300.00W

====== Step 7 ======
[GPU 2] Task=copy_model           | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774440122.341184 | Time=4.43 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.36/300.00W
[GPU 2] Task=copy_model           | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440122.353048 | Time=27.21 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.19/300.00W
[GPU 2] Task=copy_batch           | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774440122.173639 | Time=1920.52 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=180.89/300.00W
[GPU 2] Task=compute_forward      | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774440122.353277 | Time=2003.29 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=184.92/300.00W
[GPU 2] Task=copy_batch           | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440124.110441 | Time=306.47 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=193.64/300.00W
[GPU 2] Task=compute_forward      | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440124.395044 | Time=65.98 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=193.64/300.00W
[GPU 2] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=2 Target=True | StartTime=1774440124.467984 | Time=0.98 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=193.64/300.00W
[GPU 2] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440124.474890 | Time=13.50 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=193.64/300.00W
[GPU 2] Task=copy_grad            | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440124.423432 | Time=704.13 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=230.28/300.00W
[GPU 2] Task=compute_backward     | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440124.468011 | Time=744.81 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=246.30/300.00W
[GPU 2] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440122.257907 | Time=2955.10 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=246.30/300.00W
[GPU 2] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=2 Target=False | StartTime=1774440125.222533 | Time=7.62 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=246.30/300.00W

====== Step 8 ======
[GPU 2] Task=copy_model           | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774440125.245440 | Time=0.81 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=246.30/300.00W
[GPU 2] Task=copy_model           | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440125.256880 | Time=4.80 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=100% | Power=246.30/300.00W
[GPU 2] Task=copy_batch           | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774440125.132517 | Time=1671.57 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=94% | Power=220.86/300.00W
[GPU 2] Task=copy_batch           | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440126.819873 | Time=164.86 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=95% | Power=190.04/300.00W
[GPU 2] Task=compute_forward      | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774440125.257390 | Time=1812.45 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=95% | Power=173.16/300.00W
[GPU 2] Task=compute_forward      | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.081865 | Time=46.23 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=88% | Power=154.46/300.00W
[GPU 2] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=2 Target=True | StartTime=1774440127.134909 | Time=1.64 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=88% | Power=154.46/300.00W
[GPU 2] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.142559 | Time=9.06 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=88% | Power=154.46/300.00W
[GPU 2] Task=copy_grad            | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.015678 | Time=812.83 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.39/300.00W
[GPU 2] Task=compute_backward     | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.134937 | Time=779.12 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.30/300.00W
[GPU 2] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440125.224336 | Time=2693.51 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.30/300.00W
[GPU 2] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.926592 | Time=49.61 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.30/300.00W

====== Step 9 ======
[GPU 2] Task=copy_model           | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774440127.985517 | Time=1.24 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.30/300.00W
[GPU 2] Task=copy_model           | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.991050 | Time=39.39 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.27/300.00W
[GPU 2] Task=copy_batch           | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774440127.835019 | Time=1505.59 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=91% | Power=146.51/300.00W
[GPU 2] Task=copy_batch           | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440129.379303 | Time=64.37 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=91% | Power=146.62/300.00W
[GPU 2] Task=compute_forward      | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774440127.987763 | Time=1624.17 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=99% | Power=146.72/300.00W
[GPU 2] Task=compute_forward      | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440129.626892 | Time=44.25 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=99% | Power=146.72/300.00W
[GPU 2] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=2 Target=True | StartTime=1774440129.675706 | Time=1.11 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=99% | Power=146.72/300.00W
[GPU 2] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440129.682802 | Time=25.61 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=99% | Power=146.72/300.00W
[GPU 2] Task=copy_grad            | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440129.453473 | Time=869.70 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.58/300.00W
[GPU 2] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440127.929080 | Time=2480.95 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.58/300.00W
[GPU 2] Task=compute_backward     | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440129.676357 | Time=734.60 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.58/300.00W
[GPU 2] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=2 Target=False | StartTime=1774440130.416946 | Time=43.03 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.50/300.00W

====== Step 10 ======
[GPU 2] Task=copy_model           | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774440130.465364 | Time=0.78 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.50/300.00W
[GPU 2] Task=copy_model           | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440130.478646 | Time=27.57 ms | Mem=587.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.50/300.00W
[GPU 2] Task=copy_batch           | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774440130.332657 | Time=1443.50 ms | Mem=587.78 MB | MaxMem=5341.46 MB | GpuUtil=87% | Power=148.45/300.00W
[GPU 2] Task=copy_batch           | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440131.790686 | Time=253.15 ms | Mem=784.28 MB | MaxMem=5341.46 MB | GpuUtil=85% | Power=148.52/300.00W
[GPU 2] Task=compute_forward      | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774440130.478527 | Time=1566.38 ms | Mem=685.78 MB | MaxMem=5341.46 MB | GpuUtil=85% | Power=148.52/300.00W
[GPU 2] Task=compute_forward      | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.063573 | Time=47.33 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=85% | Power=148.52/300.00W
[GPU 2] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=2 Target=True | StartTime=1774440132.117027 | Time=1.63 ms | Mem=5193.96 MB | MaxMem=5341.46 MB | GpuUtil=85% | Power=148.52/300.00W
[GPU 2] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.125142 | Time=15.70 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=85% | Power=148.53/300.00W
[GPU 2] Task=copy_grad            | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.061902 | Time=727.01 ms | Mem=5095.46 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=107.36/300.00W
[GPU 2] Task=compute_backward     | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.115896 | Time=758.51 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.58/300.00W
[GPU 2] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440130.415428 | Time=2461.59 ms | Mem=750.21 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.58/300.00W
[GPU 2] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.884404 | Time=66.71 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W

====== Step 11 ======
[GPU 2] Task=copy_model           | Batch=11 UBatch=0 | Partition=2 Target=True | StartTime=1774440132.955610 | Time=0.89 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W
[GPU 2] Task=copy_model           | Batch=11 UBatch=0 | Partition=2 Target=False | StartTime=1774440132.964475 | Time=47.40 ms | Mem=685.28 MB | MaxMem=5341.46 MB | GpuUtil=0% | Power=99.45/300.00W
