
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774244861.511016 | Time=3178.71 ms | Mem=287.84 MB | MaxMem=287.84 MB | GpuUtil=98% | Power=295.71/300.00W
[GPU 3] Task=copy_batch           | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.954543 | Time=0.00 ms | Mem=496.14 MB | MaxMem=594.80 MB | GpuUtil=98% | Power=276.86/300.00W
[GPU 3] Task=compute_forward      | Batch=2 UBatch=0 | Partition=3 Target=True | StartTime=1774244865.323900 | Time=631.48 ms | Mem=493.06 MB | MaxMem=594.80 MB | GpuUtil=98% | Power=276.86/300.00W
[GPU 3] Task=compute_forward      | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.965408 | Time=7.41 ms | Mem=585.57 MB | MaxMem=594.80 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=compute_loss         | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.975248 | Time=5.33 ms | Mem=585.57 MB | MaxMem=594.80 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=compute_backward     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.983907 | Time=10.02 ms | Mem=594.21 MB | MaxMem=641.76 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=copy_grad_out        | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.257100 | Time=738.05 ms | Mem=594.21 MB | MaxMem=641.76 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=compute_optimize     | Batch=2 UBatch=0 | Partition=3 Target=False | StartTime=1774244865.999206 | Time=11.17 ms | Mem=492.50 MB | MaxMem=641.76 MB | GpuUtil=38% | Power=276.86/300.00W

====== Step 3 ======
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.016645 | Time=0.86 ms | Mem=492.50 MB | MaxMem=641.76 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=copy_model           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.022549 | Time=1.63 ms | Mem=492.50 MB | MaxMem=641.76 MB | GpuUtil=38% | Power=276.86/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774244865.957927 | Time=231.13 ms | Mem=492.51 MB | MaxMem=641.76 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.022576 | Time=173.93 ms | Mem=495.58 MB | MaxMem=641.76 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=copy_batch           | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.194965 | Time=2.45 ms | Mem=492.50 MB | MaxMem=641.76 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=compute_forward      | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.199466 | Time=6.89 ms | Mem=585.04 MB | MaxMem=641.76 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=compute_loss         | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.208856 | Time=1.82 ms | Mem=585.04 MB | MaxMem=641.76 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=compute_backward     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.212910 | Time=5.81 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.001231 | Time=218.51 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.221688 | Time=5.13 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=248.47/300.00W

====== Step 4 ======
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.225804 | Time=0.61 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.229035 | Time=2.35 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=248.47/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.204587 | Time=192.72 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.232793 | Time=171.48 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.400175 | Time=6.01 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.407211 | Time=7.17 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.416828 | Time=1.64 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.420730 | Time=5.78 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.224655 | Time=203.47 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.435418 | Time=4.16 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.442132 | Time=0.69 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.445849 | Time=1.72 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=221.59/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.411774 | Time=173.53 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.445876 | Time=146.39 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.590091 | Time=4.62 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.596637 | Time=6.50 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.605394 | Time=1.60 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.609571 | Time=5.66 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.436872 | Time=179.79 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.619248 | Time=4.04 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.623899 | Time=1.07 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.628103 | Time=1.92 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=193.49/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.598709 | Time=199.33 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.626458 | Time=178.58 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.806691 | Time=0.38 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.809056 | Time=6.56 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.820837 | Time=1.62 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.824653 | Time=5.86 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.622009 | Time=209.46 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.833947 | Time=7.53 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.841477 | Time=1.52 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.846458 | Time=1.77 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=164.58/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.813788 | Time=195.65 ms | Mem=491.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244866.844915 | Time=171.85 ms | Mem=494.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.015862 | Time=1.46 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.019498 | Time=6.36 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.028022 | Time=1.54 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.031828 | Time=5.88 ms | Mem=593.52 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244866.836391 | Time=202.26 ms | Mem=593.52 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.042537 | Time=5.05 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.053562 | Time=1.51 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=143.70/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.060434 | Time=1.83 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.81/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.021510 | Time=178.26 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.060691 | Time=149.98 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.202243 | Time=8.35 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.214034 | Time=6.59 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.227731 | Time=1.60 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.231546 | Time=6.28 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.046431 | Time=193.13 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.249349 | Time=4.64 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.66/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.258067 | Time=0.65 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.53/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.262693 | Time=1.76 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.53/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.216172 | Time=191.90 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.414145 | Time=0.96 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.261089 | Time=154.61 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.419223 | Time=6.21 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.427783 | Time=1.68 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.431757 | Time=5.87 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.259226 | Time=180.06 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.442881 | Time=4.35 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.447896 | Time=0.86 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.451533 | Time=1.67 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.43/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.417624 | Time=184.21 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.450006 | Time=162.85 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.614679 | Time=0.04 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.621470 | Time=8.27 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.635503 | Time=1.64 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.642676 | Time=7.25 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.449260 | Time=203.15 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=144.23/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.655003 | Time=4.14 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=142.01/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.661967 | Time=0.71 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=142.01/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.664902 | Time=1.72 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=142.01/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.626428 | Time=201.31 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=139.63/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.667063 | Time=172.28 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=139.63/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.831842 | Time=7.79 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=139.63/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.842075 | Time=6.66 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=139.63/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.850948 | Time=1.73 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=139.63/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.854946 | Time=5.80 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=137.24/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.656350 | Time=205.71 ms | Mem=594.46 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=137.24/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.864759 | Time=5.38 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=137.24/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.870570 | Time=0.69 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=137.24/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.873919 | Time=3.96 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=137.24/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.846792 | Time=199.21 ms | Mem=491.52 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=134.84/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244867.875981 | Time=177.63 ms | Mem=494.58 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=134.84/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.051941 | Time=8.04 ms | Mem=491.50 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=134.84/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.059925 | Time=6.79 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.070487 | Time=3.50 ms | Mem=585.04 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.076211 | Time=7.43 ms | Mem=593.52 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244867.870509 | Time=214.45 ms | Mem=593.52 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.087268 | Time=5.10 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774244868.093168 | Time=1.28 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.100419 | Time=1.63 ms | Mem=492.50 MB | MaxMem=642.73 MB | GpuUtil=1% | Power=132.40/300.00W
[GPU 3] Task=copy_batch           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774244868.068702 | Time=166.61 ms | Mem=492.51 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=129.98/300.00W
[GPU 3] Task=copy_batch           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774244868.240057 | Time=0.00 ms | Mem=495.58 MB | MaxMem=642.73 MB | GpuUtil=0% | Power=129.98/300.00W
