
====== Step 1 ======
[GPU 2] Task=copy_batch           | Batch=1 UBatch=0 | Partition=2 Target=True | StartTime=1775098746.354393 | Wall=1201.38 ms | CUDA=1201.34 ms | ExecWall=0.51 ms | QWait=1200.87 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=439.44 MB | MaxMem=439.44 MB | GpuUtil=100.0% | Power=280.73/300.00W
[GPU 2] Task=copy_batch           | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098747.590850 | Wall=24.20 ms | CUDA=23.98 ms | ExecWall=0.37 ms | QWait=23.83 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=514.07 MB | MaxMem=514.12 MB | GpuUtil=100.0% | Power=280.84/300.00W
[GPU 2] Task=compute_forward      | Batch=1 UBatch=0 | Partition=2 Target=True | StartTime=1775098746.354224 | Wall=1639.91 ms | CUDA=1639.76 ms | ExecWall=1639.91 ms | QWait=0.00 ms | SyncWait=178.19 ms | InjectedSleep=0.00 ms | Mem=497.57 MB | MaxMem=772.82 MB | GpuUtil=99.4% | Power=280.15/300.00W
[GPU 2] Task=compute_forward      | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098748.017110 | Wall=279.15 ms | CUDA=279.07 ms | ExecWall=279.14 ms | QWait=0.01 ms | SyncWait=6.70 ms | InjectedSleep=0.00 ms | Mem=1907.04 MB | MaxMem=1907.04 MB | GpuUtil=100.0% | Power=282.18/300.00W
[GPU 2] Task=copy_batch_out       | Batch=1 UBatch=0 | Partition=2 Target=True | StartTime=1775098748.312684 | Wall=1.83 ms | CUDA=1.77 ms | ExecWall=1.83 ms | QWait=0.00 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=1907.04 MB | MaxMem=1907.04 MB | GpuUtil=100.0% | Power=282.53/300.00W
[GPU 2] Task=copy_batch_out       | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098748.318099 | Wall=1.14 ms | CUDA=1.10 ms | ExecWall=1.14 ms | QWait=0.00 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=1907.04 MB | MaxMem=1907.04 MB | GpuUtil=100.0% | Power=282.53/300.00W
[GPU 2] Task=copy_grad            | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098747.619399 | Wall=2221.35 ms | CUDA=2221.30 ms | ExecWall=0.00 ms | QWait=3739.06 ms | SyncWait=0.01 ms | InjectedSleep=0.00 ms | Mem=1882.41 MB | MaxMem=1907.04 MB | GpuUtil=99.5% | Power=281.92/300.00W
[GPU 2] Task=compute_backward     | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098748.318402 | Wall=1723.44 ms | CUDA=1723.41 ms | ExecWall=1723.44 ms | QWait=0.00 ms | SyncWait=2.45 ms | InjectedSleep=0.00 ms | Mem=600.66 MB | MaxMem=1944.66 MB | GpuUtil=100.0% | Power=282.62/300.00W
[GPU 2] Task=copy_grad_out        | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098746.354325 | Wall=3690.40 ms | CUDA=3690.32 ms | ExecWall=1.45 ms | QWait=3688.95 ms | SyncWait=0.02 ms | InjectedSleep=0.00 ms | Mem=600.66 MB | MaxMem=1944.66 MB | GpuUtil=99.7% | Power=281.45/300.00W
[GPU 2] Task=compute_optimize     | Batch=1 UBatch=0 | Partition=2 Target=False | StartTime=1775098750.061294 | Wall=118.11 ms | CUDA=118.07 ms | ExecWall=118.11 ms | QWait=0.00 ms | SyncWait=0.52 ms | InjectedSleep=0.00 ms | Mem=630.51 MB | MaxMem=1944.66 MB | GpuUtil=100.0% | Power=280.45/300.00W

