
====== Step 1 ======
[GPU 1] Task=copy_batch           | Batch=1 UBatch=0 | Partition=1 Target=True | StartTime=1775098745.307091 | Wall=863.91 ms | CUDA=862.72 ms | ExecWall=0.00 ms | QWait=1724.36 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=468.04 MB | MaxMem=468.04 MB | GpuUtil=1.5% | Power=84.24/300.00W
[GPU 1] Task=copy_batch           | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098746.207658 | Wall=0.13 ms | CUDA=0.00 ms | ExecWall=0.12 ms | QWait=0.01 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=542.99 MB | MaxMem=542.99 MB | GpuUtil=0.0% | Power=84.25/300.00W
[GPU 1] Task=compute_forward      | Batch=1 UBatch=0 | Partition=1 Target=True | StartTime=1775098745.306922 | Wall=1156.92 ms | CUDA=1156.80 ms | ExecWall=1156.92 ms | QWait=0.00 ms | SyncWait=67.93 ms | InjectedSleep=0.00 ms | Mem=451.49 MB | MaxMem=726.74 MB | GpuUtil=2.2% | Power=84.49/300.00W
[GPU 1] Task=compute_forward      | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098746.498584 | Wall=206.11 ms | CUDA=206.06 ms | ExecWall=206.10 ms | QWait=0.01 ms | SyncWait=0.62 ms | InjectedSleep=0.00 ms | Mem=2800.55 MB | MaxMem=2800.55 MB | GpuUtil=15.8% | Power=100.93/300.00W
[GPU 1] Task=copy_batch_out       | Batch=1 UBatch=0 | Partition=1 Target=True | StartTime=1775098746.715423 | Wall=1.13 ms | CUDA=1.08 ms | ExecWall=1.13 ms | QWait=0.00 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=2800.55 MB | MaxMem=2800.55 MB | GpuUtil=39.0% | Power=102.34/300.00W
[GPU 1] Task=copy_batch_out       | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098746.719303 | Wall=0.94 ms | CUDA=0.88 ms | ExecWall=0.94 ms | QWait=0.00 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=2800.55 MB | MaxMem=2800.55 MB | GpuUtil=39.0% | Power=102.34/300.00W
[GPU 1] Task=copy_grad            | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098746.217052 | Wall=3945.52 ms | CUDA=3945.47 ms | ExecWall=0.35 ms | QWait=3945.17 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=2775.93 MB | MaxMem=2800.55 MB | GpuUtil=5.3% | Power=96.33/300.00W
[GPU 1] Task=compute_backward     | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098746.717513 | Wall=3537.25 ms | CUDA=3537.19 ms | ExecWall=0.00 ms | QWait=4946.47 ms | SyncWait=5.76 ms | InjectedSleep=0.00 ms | Mem=461.12 MB | MaxMem=2875.93 MB | GpuUtil=4.5% | Power=96.79/300.00W
[GPU 1] Task=copy_grad_out        | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098745.307049 | Wall=4949.89 ms | CUDA=4949.82 ms | ExecWall=4949.89 ms | QWait=0.00 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=461.12 MB | MaxMem=2875.93 MB | GpuUtil=4.5% | Power=94.11/300.00W
[GPU 1] Task=compute_optimize     | Batch=1 UBatch=0 | Partition=1 Target=False | StartTime=1775098750.259357 | Wall=33.55 ms | CUDA=33.52 ms | ExecWall=33.55 ms | QWait=0.00 ms | SyncWait=3.71 ms | InjectedSleep=0.00 ms | Mem=446.37 MB | MaxMem=2875.93 MB | GpuUtil=15.0% | Power=93.74/300.00W

====== Step 2 ======
[GPU 1] Task=copy_model           | Batch=2 UBatch=0 | Partition=1 Target=True | StartTime=1775098750.295810 | Wall=1.32 ms | CUDA=1.27 ms | ExecWall=1.32 ms | QWait=0.00 ms | SyncWait=0.01 ms | InjectedSleep=0.00 ms | Mem=446.37 MB | MaxMem=2875.93 MB | GpuUtil=15.0% | Power=93.74/300.00W
[GPU 1] Task=copy_model           | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1775098750.299905 | Wall=1.95 ms | CUDA=1.87 ms | ExecWall=1.95 ms | QWait=0.00 ms | SyncWait=0.01 ms | InjectedSleep=0.00 ms | Mem=446.37 MB | MaxMem=2875.93 MB | GpuUtil=15.0% | Power=93.74/300.00W
[GPU 1] Task=copy_batch           | Batch=2 UBatch=0 | Partition=1 Target=True | StartTime=1775098750.191599 | Wall=302.10 ms | CUDA=301.86 ms | ExecWall=0.37 ms | QWait=301.73 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=446.49 MB | MaxMem=2875.93 MB | GpuUtil=14.1% | Power=94.94/300.00W
[GPU 1] Task=copy_batch           | Batch=2 UBatch=0 | Partition=1 Target=False | StartTime=1775098750.496785 | Wall=8.77 ms | CUDA=8.63 ms | ExecWall=0.18 ms | QWait=8.59 ms | SyncWait=0.00 ms | InjectedSleep=0.00 ms | Mem=495.62 MB | MaxMem=2875.93 MB | GpuUtil=41.0% | Power=95.62/300.00W
