
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774700908.436752 | Time=3321.80 ms | Mem=603.02 MB | MaxMem=603.02 MB | GpuUtil=0% | Power=31.82/300.00W
[GPU 3] Task=copy_grad_out        | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774700915.258143 | Time=2134.19 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.45/300.00W
[GPU 3] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=3 Target=False | StartTime=1774700917.411398 | Time=5.53 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.45/300.00W

====== Step 4 ======
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774700917.416981 | Time=1.31 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.45/300.00W
[GPU 3] Task=copy_model           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700917.422210 | Time=2.26 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.45/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774700916.974229 | Time=2141.40 ms | Mem=855.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.48/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.119606 | Time=144.12 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774700917.420640 | Time=1949.73 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.374559 | Time=51.82 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.430859 | Time=4.11 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.437793 | Time=96.21 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700917.417322 | Time=2117.95 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.537773 | Time=12.21 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774700919.555742 | Time=0.93 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.560928 | Time=2.50 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.50/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774700919.288761 | Time=1964.10 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.260566 | Time=222.30 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774700919.560957 | Time=1956.19 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.526101 | Time=51.42 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.583985 | Time=2.39 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.588987 | Time=99.74 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700919.541863 | Time=2148.09 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.693583 | Time=13.44 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774700921.709691 | Time=1.26 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.713825 | Time=2.65 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.27/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774700921.507135 | Time=1865.85 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.381849 | Time=19.35 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774700921.713699 | Time=1919.01 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.665068 | Time=48.99 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.724861 | Time=1.75 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.729152 | Time=95.57 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700921.696340 | Time=2130.16 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.829069 | Time=14.72 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774700923.850372 | Time=2.24 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.856109 | Time=2.24 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.25/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774700923.403924 | Time=2190.12 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700925.599529 | Time=41.98 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774700923.856081 | Time=1995.92 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700925.880880 | Time=49.36 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700925.934818 | Time=1.71 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700923.833413 | Time=2207.21 ms | Mem=1075.84 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700925.939220 | Time=102.21 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774700926.050897 | Time=11.43 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774700926.064843 | Time=0.84 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700926.068053 | Time=2.23 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.30/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774700925.644741 | Time=2080.54 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700927.735063 | Time=173.42 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774700926.066515 | Time=1915.36 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700927.987986 | Time=51.82 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700928.043115 | Time=2.12 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700926.049280 | Time=2098.17 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700928.050134 | Time=96.32 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774700928.156664 | Time=16.70 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774700928.178625 | Time=0.92 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700928.185878 | Time=2.42 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.13/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774700927.923570 | Time=1925.88 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.24/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700929.858381 | Time=257.34 ms | Mem=856.05 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.24/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774700928.186087 | Time=1930.80 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.24/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.120984 | Time=51.74 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.24/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.180278 | Time=3.83 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.24/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.193596 | Time=96.87 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.18/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700928.155117 | Time=2137.16 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.18/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.309985 | Time=8.32 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.18/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774700930.323899 | Time=1.30 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.18/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.327940 | Time=2.32 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.18/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774700930.119471 | Time=1789.27 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.20/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700931.911850 | Time=134.63 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.20/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774700930.325886 | Time=1840.19 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.20/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.185961 | Time=50.46 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.20/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.240474 | Time=4.46 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.20/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.249408 | Time=97.44 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.17/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700930.324408 | Time=2023.36 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.17/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.352007 | Time=12.34 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.17/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774700932.371164 | Time=1.17 ms | Mem=855.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.17/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.379552 | Time=2.32 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.17/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774700932.065969 | Time=1905.43 ms | Mem=758.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.12/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700933.974085 | Time=242.35 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.12/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774700932.379446 | Time=1838.47 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.12/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.223673 | Time=51.29 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.282448 | Time=1.69 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700932.353851 | Time=2032.51 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.286618 | Time=103.73 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.411903 | Time=5.40 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774700934.424776 | Time=0.85 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.430199 | Time=6.16 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.14/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774700934.219789 | Time=1847.71 ms | Mem=757.96 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.10/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.075835 | Time=21.32 ms | Mem=856.00 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.10/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774700934.434385 | Time=1884.86 ms | Mem=757.50 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.335662 | Time=50.31 ms | Mem=5441.35 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.392921 | Time=1.72 ms | Mem=5441.30 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.399346 | Time=102.39 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700934.406423 | Time=2094.97 ms | Mem=977.74 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.532991 | Time=5.46 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774700936.541087 | Time=1.06 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774700936.545200 | Time=2.26 ms | Mem=757.46 MB | MaxMem=5539.08 MB | GpuUtil=0% | Power=31.09/300.00W
