
====== Step 1 ======
[GPU 3] Task=copy_batch           | Batch=1 UBatch=0 | Partition=3 Target=True | StartTime=1774244240.326310 | Time=3150.56 ms | Mem=286.30 MB | MaxMem=286.30 MB | GpuUtil=0% | Power=118.40/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774244244.990902 | Time=164.06 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=copy_batch           | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.157690 | Time=0.00 ms | Mem=498.00 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.039410 | Time=119.84 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=compute_forward      | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.161845 | Time=6.34 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=compute_loss         | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.170506 | Time=3.97 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=copy_grad_out        | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.024185 | Time=159.69 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=compute_backward     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.176774 | Time=5.58 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.36/300.00W
[GPU 3] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.193441 | Time=6.92 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.31/300.00W

====== Step 5 ======
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.205748 | Time=0.67 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.31/300.00W
[GPU 3] Task=copy_model           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.216478 | Time=1.65 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.31/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.160038 | Time=167.71 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.207029 | Time=126.05 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=copy_batch           | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.333795 | Time=1.73 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=compute_forward      | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.337315 | Time=11.68 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=compute_loss         | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.351299 | Time=1.64 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=compute_backward     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.355357 | Time=5.67 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=copy_grad_out        | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.187400 | Time=174.90 ms | Mem=586.22 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.364765 | Time=4.22 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W

====== Step 6 ======
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.370316 | Time=0.82 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=copy_model           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.373627 | Time=1.54 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=117.24/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.342919 | Time=158.20 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=0% | Power=118.18/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.371842 | Time=134.26 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=copy_batch           | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.507817 | Time=0.04 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=compute_forward      | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.510487 | Time=6.67 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=compute_loss         | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.523099 | Time=1.61 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=compute_backward     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.532785 | Time=8.11 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=copy_grad_out        | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.370253 | Time=172.00 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.544938 | Time=4.04 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W

====== Step 7 ======
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.550800 | Time=1.52 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=copy_model           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.556764 | Time=2.08 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=118.18/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.516942 | Time=158.26 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=120.52/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.555416 | Time=123.64 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=120.52/300.00W
[GPU 3] Task=copy_batch           | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.679665 | Time=0.29 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=120.52/300.00W
[GPU 3] Task=compute_forward      | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.682553 | Time=6.21 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=122.76/300.00W
[GPU 3] Task=compute_loss         | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.693390 | Time=1.55 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=66% | Power=122.76/300.00W
[GPU 3] Task=copy_grad_out        | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.553021 | Time=157.81 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=122.76/300.00W
[GPU 3] Task=compute_backward     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.700892 | Time=11.46 ms | Mem=586.22 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=122.76/300.00W
[GPU 3] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.720699 | Time=4.44 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=122.76/300.00W

====== Step 8 ======
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.725499 | Time=0.69 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=122.76/300.00W
[GPU 3] Task=copy_model           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.732492 | Time=1.63 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=122.76/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.691358 | Time=144.33 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.728873 | Time=111.57 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=copy_batch           | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.842043 | Time=0.17 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=compute_forward      | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.845040 | Time=6.28 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=compute_loss         | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.854774 | Time=1.56 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=compute_backward     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.858775 | Time=5.90 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=copy_grad_out        | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.718112 | Time=147.71 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.870854 | Time=4.42 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W

====== Step 9 ======
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.876617 | Time=0.92 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=copy_model           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.883051 | Time=1.61 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=19% | Power=125.03/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.848772 | Time=145.77 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=copy_batch           | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.999504 | Time=0.04 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=True | StartTime=1774244245.880064 | Time=119.24 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=compute_forward      | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.007687 | Time=6.06 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=compute_loss         | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.021000 | Time=1.85 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=compute_backward     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.025781 | Time=6.66 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=copy_grad_out        | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244245.872965 | Time=160.67 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.035195 | Time=3.95 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W

====== Step 10 ======
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.039797 | Time=0.96 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=copy_model           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.042947 | Time=1.70 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=3% | Power=129.56/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.006121 | Time=173.56 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=131.83/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.046171 | Time=136.95 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=131.83/300.00W
[GPU 3] Task=copy_batch           | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.183905 | Time=0.07 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=131.83/300.00W
[GPU 3] Task=compute_forward      | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.186035 | Time=6.40 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=compute_loss         | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.197905 | Time=1.54 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=compute_backward     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.201596 | Time=5.50 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=copy_grad_out        | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.040081 | Time=168.52 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.210991 | Time=3.98 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W

====== Step 11 ======
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.217179 | Time=0.78 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=copy_model           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.220052 | Time=1.92 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=134.09/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.190864 | Time=144.71 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.220251 | Time=118.54 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=copy_batch           | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.340601 | Time=1.79 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=compute_forward      | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.345145 | Time=6.41 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=compute_loss         | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.354228 | Time=1.87 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=compute_backward     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.358420 | Time=13.05 ms | Mem=586.99 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=copy_grad_out        | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.213190 | Time=159.63 ms | Mem=586.22 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.375386 | Time=4.07 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W

====== Step 12 ======
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.381741 | Time=0.81 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=136.38/300.00W
[GPU 3] Task=copy_model           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.385166 | Time=2.08 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=139.17/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.349590 | Time=141.34 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=157.86/300.00W
[GPU 3] Task=copy_batch           | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.493887 | Time=3.93 ms | Mem=491.78 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=157.86/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.383417 | Time=115.26 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=2% | Power=157.86/300.00W
[GPU 3] Task=compute_forward      | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.502468 | Time=6.03 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=compute_loss         | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.513574 | Time=2.14 ms | Mem=513.98 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=copy_grad_out        | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.378577 | Time=151.02 ms | Mem=587.75 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=compute_backward     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.519546 | Time=11.35 ms | Mem=586.22 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=compute_optimize     | Batch=12 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.539888 | Time=4.04 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W

====== Step 13 ======
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.549647 | Time=0.66 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=copy_model           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.555637 | Time=1.97 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=157.86/300.00W
[GPU 3] Task=copy_batch           | Batch=13 UBatch=0 | Partition=3 Target=True | StartTime=1774244246.500880 | Time=160.08 ms | Mem=491.01 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=172.54/300.00W
[GPU 3] Task=copy_batch           | Batch=13 UBatch=0 | Partition=3 Target=False | StartTime=1774244246.665438 | Time=0.00 ms | Mem=492.55 MB | MaxMem=590.95 MB | GpuUtil=63% | Power=172.54/300.00W
