
====== Step 1 ======
[GPU 0] Task=copy_batch           | Batch=1 UBatch=0 | Partition=0 Target=True | StartTime=1774436699.517646 | Time=84.37 ms | Mem=517.63 MB | MaxMem=517.63 MB | GpuUtil=42% | Power=209.23/300.00W
[GPU 0] Task=compute_optimize     | Batch=3 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.002802 | Time=6.98 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.59/300.00W

====== Step 4 ======
[GPU 0] Task=copy_batch           | Batch=4 UBatch=0 | Partition=0 Target=True | StartTime=1774436712.981276 | Time=13.82 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.59/300.00W
[GPU 0] Task=copy_batch           | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.006153 | Time=10.72 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.59/300.00W
[GPU 0] Task=copy_model           | Batch=4 UBatch=0 | Partition=0 Target=True | StartTime=1774436713.017478 | Time=2.09 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.59/300.00W
[GPU 0] Task=compute_forward      | Batch=4 UBatch=0 | Partition=0 Target=True | StartTime=1774436713.020309 | Time=394.35 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=249.22/300.00W
[GPU 0] Task=copy_model           | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.082383 | Time=9.43 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=249.22/300.00W
[GPU 0] Task=compute_forward      | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.440031 | Time=56.34 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=254.01/300.00W
[GPU 0] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=0 Target=True | StartTime=1774436713.504129 | Time=1.64 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=254.01/300.00W
[GPU 0] Task=copy_batch_out       | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.533353 | Time=3.20 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=254.01/300.00W
[GPU 0] Task=copy_grad            | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.022035 | Time=2435.58 ms | Mem=3584.84 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=210.68/300.00W
[GPU 0] Task=compute_backward     | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436713.503005 | Time=2077.72 ms | Mem=367.09 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=208.54/300.00W
[GPU 0] Task=compute_optimize     | Batch=4 UBatch=0 | Partition=0 Target=False | StartTime=1774436715.621404 | Time=2.84 ms | Mem=436.65 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.35/300.00W

====== Step 5 ======
[GPU 0] Task=copy_batch           | Batch=5 UBatch=0 | Partition=0 Target=True | StartTime=1774436715.580081 | Time=18.26 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.35/300.00W
[GPU 0] Task=copy_model           | Batch=5 UBatch=0 | Partition=0 Target=True | StartTime=1774436715.625921 | Time=5.37 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=216.35/300.00W
[GPU 0] Task=copy_batch           | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436715.626937 | Time=11.80 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=94% | Power=247.46/300.00W
[GPU 0] Task=compute_forward      | Batch=5 UBatch=0 | Partition=0 Target=True | StartTime=1774436715.632558 | Time=417.22 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=94% | Power=247.46/300.00W
[GPU 0] Task=copy_model           | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436715.708193 | Time=24.54 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=94% | Power=247.46/300.00W
[GPU 0] Task=compute_forward      | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436716.062965 | Time=54.27 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=254.23/300.00W
[GPU 0] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=0 Target=True | StartTime=1774436716.125319 | Time=1.66 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=254.23/300.00W
[GPU 0] Task=copy_batch_out       | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436716.165601 | Time=1.63 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=254.23/300.00W
[GPU 0] Task=copy_grad            | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436716.061536 | Time=2147.24 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=206.57/300.00W
[GPU 0] Task=compute_backward     | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436716.125922 | Time=2211.95 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.80/300.00W
[GPU 0] Task=compute_optimize     | Batch=5 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.365850 | Time=5.31 ms | Mem=436.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.80/300.00W

====== Step 6 ======
[GPU 0] Task=copy_batch           | Batch=6 UBatch=0 | Partition=0 Target=True | StartTime=1774436718.331795 | Time=13.84 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.80/300.00W
[GPU 0] Task=copy_model           | Batch=6 UBatch=0 | Partition=0 Target=True | StartTime=1774436718.374596 | Time=5.71 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.80/300.00W
[GPU 0] Task=copy_batch           | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.376429 | Time=12.26 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=215.86/300.00W
[GPU 0] Task=copy_model           | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.384922 | Time=2.46 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=215.86/300.00W
[GPU 0] Task=compute_forward      | Batch=6 UBatch=0 | Partition=0 Target=True | StartTime=1774436718.384142 | Time=423.69 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=246.28/300.00W
[GPU 0] Task=compute_forward      | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.821548 | Time=54.75 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=246.28/300.00W
[GPU 0] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=0 Target=True | StartTime=1774436718.883104 | Time=1.66 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=246.28/300.00W
[GPU 0] Task=copy_batch_out       | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.918169 | Time=0.00 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=251.23/300.00W
[GPU 0] Task=copy_grad            | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.805707 | Time=2405.04 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=46% | Power=209.84/300.00W
[GPU 0] Task=compute_backward     | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436718.883716 | Time=2476.10 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=209.29/300.00W
[GPU 0] Task=compute_optimize     | Batch=6 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.401805 | Time=5.78 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=209.29/300.00W

====== Step 7 ======
[GPU 0] Task=copy_batch           | Batch=7 UBatch=0 | Partition=0 Target=True | StartTime=1774436721.357130 | Time=9.17 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=209.29/300.00W
[GPU 0] Task=copy_model           | Batch=7 UBatch=0 | Partition=0 Target=True | StartTime=1774436721.412688 | Time=1.63 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=209.29/300.00W
[GPU 0] Task=copy_batch           | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.403497 | Time=12.86 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=209.29/300.00W
[GPU 0] Task=copy_model           | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.418973 | Time=4.00 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=217.15/300.00W
[GPU 0] Task=compute_forward      | Batch=7 UBatch=0 | Partition=0 Target=True | StartTime=1774436721.418944 | Time=412.46 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=77% | Power=243.11/300.00W
[GPU 0] Task=compute_forward      | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.863938 | Time=76.24 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=77% | Power=249.58/300.00W
[GPU 0] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=0 Target=True | StartTime=1774436721.946742 | Time=0.01 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.58/300.00W
[GPU 0] Task=copy_batch_out       | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.992119 | Time=1.62 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.58/300.00W
[GPU 0] Task=copy_grad            | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.449127 | Time=2727.19 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=57% | Power=209.84/300.00W
[GPU 0] Task=compute_backward     | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436721.946772 | Time=2358.61 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=57% | Power=208.44/300.00W
[GPU 0] Task=compute_optimize     | Batch=7 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.326807 | Time=6.51 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=57% | Power=208.44/300.00W

====== Step 8 ======
[GPU 0] Task=copy_batch           | Batch=8 UBatch=0 | Partition=0 Target=True | StartTime=1774436724.300106 | Time=18.26 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=57% | Power=208.44/300.00W
[GPU 0] Task=copy_model           | Batch=8 UBatch=0 | Partition=0 Target=True | StartTime=1774436724.333392 | Time=2.55 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=57% | Power=213.68/300.00W
[GPU 0] Task=copy_batch           | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.329344 | Time=14.68 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=96% | Power=213.68/300.00W
[GPU 0] Task=copy_model           | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.384315 | Time=19.20 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=245.63/300.00W
[GPU 0] Task=compute_forward      | Batch=8 UBatch=0 | Partition=0 Target=True | StartTime=1774436724.337871 | Time=405.45 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=245.63/300.00W
[GPU 0] Task=compute_forward      | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.770633 | Time=62.29 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=245.63/300.00W
[GPU 0] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=0 Target=True | StartTime=1774436724.840157 | Time=1.64 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.62/300.00W
[GPU 0] Task=copy_batch_out       | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.890533 | Time=1.62 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.62/300.00W
[GPU 0] Task=copy_grad            | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.742869 | Time=2457.67 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=206.01/300.00W
[GPU 0] Task=compute_backward     | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436724.840759 | Time=2484.25 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=207.97/300.00W
[GPU 0] Task=compute_optimize     | Batch=8 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.345262 | Time=3.55 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=207.97/300.00W

====== Step 9 ======
[GPU 0] Task=copy_batch           | Batch=9 UBatch=0 | Partition=0 Target=True | StartTime=1774436727.280532 | Time=12.07 ms | Mem=1054.09 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=207.97/300.00W
[GPU 0] Task=copy_batch           | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.340636 | Time=15.86 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=215.84/300.00W
[GPU 0] Task=copy_model           | Batch=9 UBatch=0 | Partition=0 Target=True | StartTime=1774436727.357931 | Time=3.11 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=49% | Power=215.84/300.00W
[GPU 0] Task=copy_model           | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.380657 | Time=6.26 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=246.85/300.00W
[GPU 0] Task=compute_forward      | Batch=9 UBatch=0 | Partition=0 Target=True | StartTime=1774436727.363570 | Time=416.10 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=246.85/300.00W
[GPU 0] Task=compute_forward      | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.810383 | Time=61.99 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.68/300.00W
[GPU 0] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=0 Target=True | StartTime=1774436727.881520 | Time=1.63 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.68/300.00W
[GPU 0] Task=copy_batch_out       | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.905941 | Time=0.00 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.68/300.00W
[GPU 0] Task=copy_grad            | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.363596 | Time=2544.05 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=44% | Power=205.91/300.00W
[GPU 0] Task=compute_backward     | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436727.880381 | Time=2160.30 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=78% | Power=208.79/300.00W
[GPU 0] Task=compute_optimize     | Batch=9 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.074763 | Time=3.50 ms | Mem=436.65 MB | MaxMem=8415.79 MB | GpuUtil=78% | Power=217.07/300.00W

====== Step 10 ======
[GPU 0] Task=copy_batch           | Batch=10 UBatch=0 | Partition=0 Target=True | StartTime=1774436730.037657 | Time=12.16 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=78% | Power=208.79/300.00W
[GPU 0] Task=copy_model           | Batch=10 UBatch=0 | Partition=0 Target=True | StartTime=1774436730.081390 | Time=0.16 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=78% | Power=217.07/300.00W
[GPU 0] Task=copy_batch           | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.080735 | Time=11.98 ms | Mem=609.15 MB | MaxMem=8415.79 MB | GpuUtil=78% | Power=217.07/300.00W
[GPU 0] Task=copy_model           | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.157830 | Time=7.78 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.56/300.00W
[GPU 0] Task=compute_forward      | Batch=10 UBatch=0 | Partition=0 Target=True | StartTime=1774436730.086945 | Time=404.84 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=249.56/300.00W
[GPU 0] Task=compute_forward      | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.520622 | Time=57.61 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.24/300.00W
[GPU 0] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=0 Target=True | StartTime=1774436730.585751 | Time=0.97 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.24/300.00W
[GPU 0] Task=copy_batch_out       | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.623122 | Time=0.00 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.24/300.00W
[GPU 0] Task=copy_grad            | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.491046 | Time=2351.95 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=210.34/300.00W
[GPU 0] Task=compute_backward     | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436730.585782 | Time=2388.19 ms | Mem=367.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=205.90/300.00W
[GPU 0] Task=compute_optimize     | Batch=10 UBatch=0 | Partition=0 Target=False | StartTime=1774436732.985984 | Time=5.08 ms | Mem=436.65 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=214.62/300.00W

====== Step 11 ======
[GPU 0] Task=copy_model           | Batch=11 UBatch=0 | Partition=0 Target=True | StartTime=1774436732.998749 | Time=1.78 ms | Mem=436.65 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=214.62/300.00W
[GPU 0] Task=copy_batch           | Batch=11 UBatch=0 | Partition=0 Target=True | StartTime=1774436732.974803 | Time=28.76 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=214.62/300.00W
[GPU 0] Task=copy_model           | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.420101 | Time=3.87 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=246.74/300.00W
[GPU 0] Task=copy_batch           | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.420169 | Time=16.82 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=246.74/300.00W
[GPU 0] Task=compute_forward      | Batch=11 UBatch=0 | Partition=0 Target=True | StartTime=1774436733.000206 | Time=428.87 ms | Mem=535.15 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=246.74/300.00W
[GPU 0] Task=compute_forward      | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.466921 | Time=60.65 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.85/300.00W
[GPU 0] Task=copy_batch_out       | Batch=11 UBatch=0 | Partition=0 Target=True | StartTime=1774436733.531578 | Time=0.98 ms | Mem=7983.18 MB | MaxMem=8415.79 MB | GpuUtil=100% | Power=252.85/300.00W
[GPU 0] Task=copy_batch_out       | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.572297 | Time=85.91 ms | Mem=7688.68 MB | MaxMem=8415.79 MB | GpuUtil=95% | Power=255.63/300.00W
[GPU 0] Task=copy_grad            | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.466834 | Time=2177.23 ms | Mem=7884.68 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=211.79/300.00W
[GPU 0] Task=compute_backward     | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436733.531608 | Time=2260.82 ms | Mem=441.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.90/300.00W
[GPU 0] Task=compute_optimize     | Batch=11 UBatch=0 | Partition=0 Target=False | StartTime=1774436735.834991 | Time=3.20 ms | Mem=510.65 MB | MaxMem=8415.79 MB | GpuUtil=90% | Power=216.14/300.00W

====== Step 12 ======
[GPU 0] Task=copy_batch           | Batch=12 UBatch=0 | Partition=0 Target=True | StartTime=1774436735.681073 | Time=12.25 ms | Mem=1054.09 MB | MaxMem=8415.79 MB | GpuUtil=47% | Power=207.90/300.00W
